Item_Name,Stock_A_Count,Stock_B_Count,Stock_C_Count,Sales_A_Count,Sales_B_Count,Sales_C_Count,Stock_Turnover,Category,Suggested_Action
Key Stand,132,74,76,147,71,64,187.0,Understock,Urgent Restock Needed
Key Stand,132,74,76,147,71,64,481.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,715.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,150.0,Understock,Urgent Restock Needed
Key Stand,132,74,76,147,71,64,240.0,Understock,Urgent Restock Needed
Key Stand,132,74,76,147,71,64,489.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,689.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,734.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,483.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,152.0,Understock,Urgent Restock Needed
Key Stand,132,74,76,147,71,64,898.0,Frequent-A,Review Strategy
Key Stand,132,74,76,147,71,64,115.0,Understock,Urgent Restock Needed
Key Stand,132,74,76,147,71,64,73.0,Understock,Urgent Restock Needed
Key Stand,132,74,76,147,71,64,332.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,465.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,604.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,747.0,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,207.0,Understock,Urgent Restock Needed
Key Stand,132,74,76,147,71,64,973.0,Frequent-A,Review Strategy
Key Stand,132,74,76,147,71,64,538.1876222093741,Frequent-C,Review Strategy
Key Stand,132,74,76,147,71,64,538.1876222093741,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,729.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,904.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,974.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,1059.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,885.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,641.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,776.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,985.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,956.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,999.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,821.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,673.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,746.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,1138.5,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,962.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,900.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,788.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,954.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,993.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,457.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,639.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,812.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,848.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,884.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,830.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,779.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,641.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,548.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,728.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,881.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,659.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,700.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,604.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,925.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,859.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,975.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,963.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,794.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,973.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,860.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,542.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,906.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,540.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,597.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,625.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,582.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,899.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,769.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,727.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,273.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,528.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,862.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,892.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,957.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,741.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,521.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,757.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,953.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,790.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,704.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,849.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,530.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,522.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,546.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,634.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,646.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,420.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,726.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,865.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,549.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,922.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,784.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,657.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,511.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,498.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,521.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,550.3627090983272,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,762.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,609.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,560.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,955.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,686.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,847.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,913.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,543.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,649.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,646.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,423.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,374.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,627.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,354.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,644.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,325.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,683.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,293.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,926.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,591.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,361.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,364.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,930.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,875.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,967.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,512.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,273.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,498.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,619.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,427.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,603.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,265.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,338.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,490.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,550.3627090983272,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,536.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,355.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,510.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,354.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,504.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,792.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,618.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,581.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,568.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,595.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,286.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,980.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,574.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,537.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,244.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,513.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,326.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,758.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,991.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,485.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,243.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,259.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,459.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,293.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,501.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,197.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,133.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,550.3627090983272,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,331.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,217.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,416.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,656.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,551.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,192.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,447.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,126.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,294.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,327.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,420.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,623.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,526.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,392.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,441.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,468.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,466.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,504.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,156.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,117.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,236.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,313.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,625.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,188.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,323.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,308.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,304.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,292.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,79.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,545.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,672.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,604.5,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,66.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,109.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,250.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,314.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,206.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,965.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,611.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,111.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,441.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,511.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,883.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,876.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,332.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,910.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,239.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,796.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,898.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,161.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,119.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,67.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,78.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,257.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,120.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,98.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,475.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,262.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,92.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,308.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,232.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,50.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,111.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,182.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,50.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,740.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,319.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,218.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,273.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,125.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,409.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,91.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,807.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,429.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,563.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,491.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,192.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,881.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,610.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,80.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,565.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,132.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,225.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,81.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,132.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,236.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,417.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,346.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,250.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,901.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,551.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,941.0,Frequent-B,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,419.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,529.0,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,154.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,215.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,199.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,196.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,109.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,108.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,52.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,150.0,Understock,Urgent Restock Needed
Stainless Steel Knob,6,64,194,137,68,59,538.1876222093741,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,538.1876222093741,Frequent-C,Review Strategy
Stainless Steel Knob,6,64,194,137,68,59,538.1876222093741,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,379.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,990.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,1092.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,769.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,846.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,969.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,997.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,961.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,923.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,893.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,885.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,819.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,937.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,860.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,920.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,904.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,999.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,787.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,874.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,788.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,796.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,760.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,949.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,721.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,966.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,946.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,922.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,877.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,747.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,865.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,961.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,650.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,743.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,698.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,741.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,764.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,797.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,1467.375,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,658.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,580.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,455.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,684.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,531.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,879.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,696.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,978.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,598.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,765.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,628.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,584.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,577.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,610.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,892.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,881.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,795.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,554.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,691.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,503.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,847.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,891.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,767.0,Frequent-B,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,568.5,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,455.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,552.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,492.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,658.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,721.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,631.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,495.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,411.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,492.0,Frequent-C,Review Strategy
Tower Bolt Premium,18,81,166,139,63,63,958.0,Frequent-B,Review Strategy
