Stock_ID,Item_Name,Category,Quantity_Available,Restock_Threshold,Purchase_Cost,Selling_Price,Date_Added,Supplier,Defective_Stock
5007,Sofa Leg,Handles,1958.0,20.0,741.0,1368.79695490534,2025-01-18,Iyer (Chennai),9.0
1865,Main Door Handle,Others,27.0,30.0,958.0,1450.74121438207,2025-01-18,Shukla (Gujarat),0.0
4774,Key Stand,Handles,756.0,20.0,248.0,486.596197556527,2025-01-18,Rajavardhan (Chennai),3.0
5884,Key Stand,Knob,-406.0,15.0,656.0,1155.26678620869,2025-01-18,Tiwary (Mumbai),0.0
1483,Khutti,Others,377.0,100.0,753.0,1453.25223987127,2025-01-18,Tiwary (Mumbai),9.0
2095,Stainless Steel Knob,Others,773.0,5.0,546.0,975.43565402822,2025-01-18,Shukla (Gujarat),8.0
1398,KH-1239,Accessories,700.0,30.0,928.0,1816.86373499484,2025-01-18,Iyer (Chennai),3.0
4500,Antique Handle,Others,510.0,30.0,58.0,114.805437740949,2025-01-18,Veeran Gowda (Karnataka),2.0
2320,Economy Kadi,Knob,848.0,100.0,483.0,729.117286772464,2025-01-18,Amrit Singh (Punjab),8.0
5909,Kadi Deluxe,Accessories,49.0,20.0,368.0,676.95000071704,2025-01-18,Abdul Khan (Hyderabad),5.0
2899,Tower Bolt Premium,Kadi,237.0,30.0,698.0,1001.42764967817,2025-01-18,Iyer (Chennai),6.0
1898,Traditional Handle,Kadi,25.0,10.0,110.0,200.092286199793,2025-01-18,Rahul (AP),21.0
5811,KH-1239,Handles,1646.0,5.0,585.0,1108.27724443414,2025-01-18,Amrit Singh (Punjab),6.0
1414,Cross Knob,Accessories,242.0,20.0,879.0,1573.22793889038,2025-01-18,Venkatesh Gopal (Telangana),8.0
1622,Designer Knob,Handles,102.0,50.0,428.0,731.330371709624,2025-01-18,Rahul (AP),9.0
2540,Profile Handle,Others,,20.0,259.0,472.731927824261,2025-01-18,Hameesh (Kerala),9.0
1777,Tower Bolt Premium,Accessories,190.0,15.0,696.0,1159.14554958174,2025-01-18,Abdul Khan (Hyderabad),9.0
3243,Traditional Handle,Knob,125.0,10.0,812.0,1611.93845407402,2025-01-18,Rahul (AP),27.0
3828,Key Stand,Handles,1580.0,5.0,414.0,696.670500646918,2025-01-18,Rajavardhan (Chennai),1.0
2523,Gold Plated Handle,Knob,406.0,5.0,528.0,833.745693031962,2025-01-18,Abdul Khan (Hyderabad),9.0
4394,Antique Handle,Kadi,580.0,100.0,864.0,1291.179958896,2025-01-18,Iyer (Chennai),9.0
5066,Ultra Modern Handle,Accessories,820.0,50.0,615.0,1010.29763552624,2025-01-18,Abdul Khan (Hyderabad),5.0
2202,Brass Khutti,Accessories,118.0,20.0,346.0,586.434972634016,2025-01-18,Amrit Singh (Punjab),9.0
3171,Decorative Kadi,Handles,1222.0,10.0,135.0,247.610633953319,2025-01-18,Rajavardhan (Chennai),7.0
4653,Gold Plated Handle,Others,312.0,15.0,513.0,784.779308217197,2025-01-18,Shukla (Gujarat),7.0
4324,Stainless Steel Knob,Kadi,29.0,50.0,108.0,156.334871219938,2025-01-18,Abdul Khan (Hyderabad),2.0
4222,Designer Knob,Knob,690.0,100.0,911.0,1714.59507087077,2025-01-18,Venkatesh Gopal (Telangana),4.0
2637,Key Stand,Kadi,,30.0,985.0,1831.35221801762,2025-01-18,Hameesh (Kerala),8.0
3399,Sofa Leg,Accessories,547.0,15.0,371.0,727.20483087706,2025-01-18,Shukla (Gujarat),9.0
5626,Tower Bolt Premium,Accessories,124.0,20.0,881.0,1568.09121618241,2025-01-18,Rajavardhan (Chennai),9.0
4853,Tower Bolt Premium,Kadi,188.0,100.0,997.0,1851.70373497275,2025-01-18,Rajavardhan (Chennai),8.0
5594,Cross Knob,Handles,584.0,100.0,710.0,1038.91177571107,2025-01-18,Venkatesh Gopal (Telangana),9.0
1696,Brass Khutti,Kadi,64.0,50.0,160.0,255.16658423489,2025-01-18,Rahul (AP),6.0
2294,Kadi Deluxe,Others,224.0,10.0,925.0,1817.74973241942,2025-01-19,Shukla (Gujarat),3.0
4076,Decorative Kadi,Kadi,707.0,20.0,565.0,861.836572208504,2025-01-19,Rahul (AP),6.0
5926,Sofa Leg,Knob,912.0,20.0,919.0,1465.0281626999,2025-01-19,Tiwary (Mumbai),9.0
4173,Gold Plated Handle,Kadi,630.0,5.0,761.0,1425.89240843268,2025-01-19,Tiwary (Mumbai),18.0
4227,Stainless Steel Knob,Kadi,883.0,5.0,746.0,1421.17338210465,2025-01-19,Tiwary (Mumbai),27.0
4974,Antique Handle,Knob,702.0,30.0,688.0,1294.96992110338,2025-01-19,Rajavardhan (Chennai),1.0
4972,Designer Knob,Kadi,354.0,10.0,658.0,989.492894775042,2025-01-19,Veeran Gowda (Karnataka),5.0
2490,KH-1239,Accessories,60.0,5.0,592.0,1092.21237038361,2025-01-19,Rahul (AP),18.0
1771,Cross Knob,Kadi,393.0,5.0,554.0,927.776328754717,2025-01-19,Hameesh (Kerala),6.0
1612,Main Door Handle,Accessories,463.0,100.0,757.0,1199.82073827288,2025-01-19,Hameesh (Kerala),1.0
5695,Profile Handle,Handles,496.0,30.0,310.0,545.570066372276,2025-01-19,Hameesh (Kerala),9.0
3258,Antique Handle,Kadi,180.0,20.0,566.0,863.788783971523,2025-01-19,Amrit Singh (Punjab),4.0
3182,Decorative Kadi,Kadi,615.0,100.0,702.0,1379.69888583165,2025-01-19,Rahul (AP),6.0
1449,Kadi Deluxe,Others,248.0,100.0,796.0,1239.58458080893,2025-01-19,Rahul (AP),18.0
1607,KH-1239,Handles,1120.0,100.0,997.0,1873.73288726029,2025-01-19,Iyer (Chennai),1.0
3215,KH-1239,Knob,927.0,10.0,568.0,1010.76549214267,2025-01-19,Abdul Khan (Hyderabad),4.0
2792,Ultra Modern Handle,Others,842.0,30.0,901.0,1278.92304843679,2025-01-19,Rahul (AP),12.0
1896,Cross Knob,Handles,1554.0,20.0,238.0,446.69960953149,2025-01-19,Hameesh (Kerala),1.0
2443,Antique Handle,Others,646.0,30.0,840.0,1582.93447833053,2025-01-19,Hameesh (Kerala),6.0
3647,Traditional Handle,Handles,394.0,10.0,649.0,1004.15065029422,2025-01-19,Rajavardhan (Chennai),3.0
5204,Profile Handle,Kadi,682.0,5.0,649.0,1239.31418918938,2025-01-19,Hameesh (Kerala),6.0
1232,Decorative Kadi,Others,760.0,20.0,722.0,1159.18382602354,2025-01-19,Iyer (Chennai),7.0
3457,Antique Handle,Knob,9830.0,100.0,388.0,764.852250667748,2025-01-19,Tiwary (Mumbai),0.0
4409,Brass Khutti,Others,470.0,5.0,427.0,682.100439207292,2025-01-19,Venkatesh Gopal (Telangana),8.0
3321,Traditional Handle,Others,223.0,20.0,1032.0,1883.00789258445,2025-01-19,Rajavardhan (Chennai),3.0
5075,Economy Kadi,Knob,254.0,15.0,758.0,1187.57361396605,2025-01-19,Rajavardhan (Chennai),5.0
1034,Antique Handle,Kadi,372.0,15.0,865.0,1377.32813569956,2025-01-19,Iyer (Chennai),5.0
3954,Ultra Modern Handle,Others,297.0,30.0,465.0,705.170124523161,2025-01-19,Venkatesh Gopal (Telangana),6.0
1726,Profile Handle,Others,957.0,30.0,674.0,1306.42511468276,2025-01-19,Veeran Gowda (Karnataka),4.0
5221,Stainless Steel Knob,Kadi,401.0,15.0,875.0,1237.09519493475,2025-01-19,Abdul Khan (Hyderabad),5.0
5274,Designer Knob,Accessories,930.0,100.0,411.0,766.352288422459,2025-01-19,Venkatesh Gopal (Telangana),9.0
4412,Kadi Deluxe,Others,197.0,20.0,912.0,1416.62662573329,2025-01-19,Amrit Singh (Punjab),1.0
3580,Antique Handle,Kadi,381.0,20.0,757.0,1337.92877754981,2025-01-19,Veeran Gowda (Karnataka),4.0
5183,Tower Bolt Premium,Kadi,223.0,50.0,319.0,472.170453966314,2025-01-19,Abdul Khan (Hyderabad),6.0
3809,Decorative Kadi,Handles,1700.0,15.0,598.0,1016.6700585886,2025-01-19,Shukla (Gujarat),3.0
3965,Designer Knob,Knob,241.0,100.0,261.0,501.035912292754,2025-01-19,Tiwary (Mumbai),24.0
4081,Brass Khutti,Handles,1006.0,50.0,704.0,1095.21438488752,2025-01-19,Veeran Gowda (Karnataka),6.0
1550,Khutti,Accessories,645.0,50.0,730.0,1085.27739613774,2025-01-19,Hameesh (Kerala),4.0
4854,Traditional Handle,Knob,42.0,10.0,634.0,1135.2353023785,2025-01-19,Iyer (Chennai),0.0
4477,Sofa Leg,Handles,1858.0,15.0,623.0,990.509907731781,2025-01-19,Amrit Singh (Punjab),7.0
3452,Khutti,Accessories,820.0,5.0,429.0,790.145225842105,2025-01-19,Venkatesh Gopal (Telangana),8.0
5847,KH-1239,Handles,818.0,10.0,558.0,890.694616491856,2025-01-19,Rajavardhan (Chennai),7.0
1582,Cross Knob,Others,864.0,20.0,868.0,1436.41460768022,2025-01-19,Iyer (Chennai),8.0
3716,Economy Kadi,Others,524.0,100.0,248.0,429.718152510816,2025-01-19,Abdul Khan (Hyderabad),3.0
2368,Ultra Modern Handle,Accessories,462.0,100.0,681.0,1337.51454978241,2025-01-19,Venkatesh Gopal (Telangana),0.0
4051,Cross Knob,Others,595.0,20.0,571.0,817.355871999736,2025-01-19,Iyer (Chennai),4.0
1539,Tower Bolt,Handles,196.0,100.0,333.0,492.571138264992,2025-01-19,Abdul Khan (Hyderabad),
5372,Tower Bolt,Accessories,509.0,10.0,432.0,681.384263731342,2025-01-19,Veeran Gowda (Karnataka),0.0
3295,Ultra Modern Handle,Knob,854.0,30.0,1670.0,3217.43035600353,2025-01-19,Abdul Khan (Hyderabad),0.0
4463,Kadi Deluxe,Accessories,153.0,20.0,106.0,154.715851349127,2025-01-19,Venkatesh Gopal (Telangana),3.0
2156,Ultra Modern Handle,Handles,634.0,100.0,416.0,725.921121943732,2025-01-20,Iyer (Chennai),9.0
5796,Stainless Steel Knob,Others,428.0,50.0,392.0,588.44573565579,2025-01-20,Venkatesh Gopal (Telangana),9.0
4668,Cross Knob,Handles,1880.0,15.0,547.0,906.300057842638,2025-01-20,Abdul Khan (Hyderabad),0.0
1856,Antique Handle,Knob,268.0,100.0,317.0,628.154070486651,2025-01-20,Amrit Singh (Punjab),7.0
1575,Decorative Kadi,Handles,632.0,20.0,632.0,954.702415388023,2025-01-20,Veeran Gowda (Karnataka),1.0
3910,Tower Bolt Premium,Knob,193.0,100.0,492.0,875.436304111456,2025-01-20,Rahul (AP),9.0
2657,Traditional Handle,Others,1.0,5.0,828.0,1647.80175809837,2025-01-20,Amrit Singh (Punjab),7.0
3924,Gold Plated Handle,Handles,1558.0,50.0,290.0,567.614340409197,2025-01-20,Venkatesh Gopal (Telangana),8.0
1602,KH-1239,Others,751.0,15.0,82.0,132.834188253659,2025-01-20,Tiwary (Mumbai),21.0
4206,Economy Kadi,Knob,731.0,5.0,505.0,766.724728895745,2025-01-20,Rahul (AP),6.0
2350,Main Door Handle,Others,867.0,100.0,673.0,1011.76645378656,2025-01-20,Abdul Khan (Hyderabad),8.0
5904,Stainless Steel Knob,Others,775.0,10.0,361.0,673.396290905502,2025-01-20,Shukla (Gujarat),1.0
5858,Cross Knob,Knob,81.0,30.0,612.0,1059.53170101538,2025-01-20,Tiwary (Mumbai),0.0
2795,Tower Bolt,Handles,1116.0,30.0,634.0,1156.43399885581,2025-01-20,Veeran Gowda (Karnataka),3.0
1535,Brass Khutti,Kadi,380.0,50.0,865.0,1458.83134948196,2025-01-20,Veeran Gowda (Karnataka),5.0
1833,Tower Bolt,Handles,90.0,20.0,651.0,1169.16972754248,2025-01-20,Shukla (Gujarat),0.0
4879,Brass Khutti,Knob,851.0,15.0,,,2025-01-20,Amrit Singh (Punjab),6.0
5995,Profile Handle,Knob,917.0,100.0,932.0,1548.12474784018,2025-01-20,Abdul Khan (Hyderabad),0.0
5302,Decorative Kadi,Handles,426.0,10.0,,,2025-01-20,Venkatesh Gopal (Telangana),6.0
4861,Kadi Deluxe,Knob,63.0,5.0,777.0,1472.88353565353,2025-01-20,Venkatesh Gopal (Telangana),4.0
3517,Ultra Modern Handle,Handles,1116.0,100.0,294.0,586.634926849562,2025-01-20,Abdul Khan (Hyderabad),8.0
3193,Decorative Kadi,Accessories,875.0,100.0,170.0,259.085530673348,2025-01-20,Tiwary (Mumbai),6.0
2131,Brass Khutti,Others,535.0,10.0,225.0,364.534667450785,2025-01-20,Hameesh (Kerala),4.0
2117,Profile Handle,Knob,77.0,5.0,388.0,566.750422137887,2025-01-20,Abdul Khan (Hyderabad),5.0
5572,Key Stand,Others,483.0,5.0,209.0,340.015392750852,2025-01-20,Tiwary (Mumbai),3.0
3116,KH-1239,Knob,940.0,50.0,485.0,721.701032553891,2025-01-20,Rajavardhan (Chennai),2.0
1261,Designer Knob,Accessories,98.0,15.0,249.0,478.850886048433,2025-01-20,Iyer (Chennai),4.0
1746,Cross Knob,Handles,1126.0,5.0,351.0,562.893127661606,2025-01-20,Rahul (AP),21.0
3291,KH-1239,Kadi,880.0,15.0,984.0,1874.78533470076,2025-01-20,Rajavardhan (Chennai),6.0
3043,Khutti,Handles,1502.0,10.0,927.0,1354.95339298439,2025-01-20,Abdul Khan (Hyderabad),3.0
5577,Gold Plated Handle,Kadi,631.0,5.0,495.0,932.857376961888,2025-01-20,Hameesh (Kerala),4.0
1463,Main Door Handle,Knob,352.0,10.0,1610.0,2397.12534254606,2025-01-20,Rahul (AP),24.0
5869,Tower Bolt,Knob,289.0,50.0,643.0,1198.53709994707,2025-01-20,Rajavardhan (Chennai),6.0
1809,Brass Khutti,Others,883.0,5.0,913.0,1476.44448669731,2025-01-20,Hameesh (Kerala),8.0
1801,Tower Bolt Premium,Handles,20.0,15.0,547.0,1059.38509128875,2025-01-20,Rajavardhan (Chennai),7.0
1255,Sofa Leg,Handles,614.0,20.0,114.0,176.907918812239,2025-01-20,Iyer (Chennai),5.0
4064,Sofa Leg,Knob,151.0,10.0,690.0,1317.2319544569,2025-01-20,Shukla (Gujarat),7.0
3674,Antique Handle,Knob,791.0,100.0,83.0,139.984464070614,2025-01-20,Iyer (Chennai),8.0
5046,Tower Bolt Premium,Handles,,20.0,129.0,182.221145773526,2025-01-20,Abdul Khan (Hyderabad),0.0
5206,Khutti,Accessories,14.0,10.0,931.0,1852.2191995331,2025-01-20,Amrit Singh (Punjab),4.0
5857,Sofa Leg,Accessories,799.0,100.0,322.0,480.968158279278,2025-01-20,Abdul Khan (Hyderabad),0.0
4581,Tower Bolt Premium,Kadi,67.0,10.0,269.0,476.489101372511,2025-01-21,Hameesh (Kerala),2.0
3100,Cross Knob,Knob,292.0,50.0,101.0,193.276908904294,2025-01-21,Hameesh (Kerala),0.0
1778,Key Stand,Knob,279.0,15.0,816.0,1305.90706920249,2025-01-21,Rahul (AP),18.0
2832,Key Stand,Handles,840.0,100.0,366.0,569.79741932713,2025-01-21,Venkatesh Gopal (Telangana),3.0
2656,Brass Khutti,Kadi,117.0,10.0,807.0,1568.06317641078,2025-01-21,Abdul Khan (Hyderabad),7.0
2098,Antique Handle,Kadi,561.0,100.0,748.0,1403.21665254233,2025-01-21,Amrit Singh (Punjab),9.0
3240,Cross Knob,Kadi,114.0,15.0,65.0,105.582647325106,2025-01-21,Amrit Singh (Punjab),5.0
1037,Cross Knob,Knob,158.0,15.0,528.0,921.056432099526,2025-01-21,Shukla (Gujarat),3.0
1660,Traditional Handle,Others,148.0,100.0,983.0,1387.51880688753,2025-01-21,Hameesh (Kerala),2.0
1698,Designer Knob,Handles,988.0,5.0,814.0,1191.24816655798,2025-01-21,Veeran Gowda (Karnataka),4.0
4888,Traditional Handle,Kadi,247.0,,351.0,699.776756105186,2025-01-21,Veeran Gowda (Karnataka),9.0
4540,Tower Bolt Premium,Knob,223.0,50.0,95.0,181.433600416351,2025-01-21,Rajavardhan (Chennai),5.0
5856,Kadi Deluxe,Handles,486.0,15.0,64.0,96.1284619230834,2025-01-21,Rajavardhan (Chennai),1.0
2170,Stainless Steel Knob,Knob,627.0,50.0,188.0,342.818852228433,2025-01-21,Iyer (Chennai),8.0
5394,Sofa Leg,Kadi,518.0,50.0,884.0,1634.02266914903,2025-01-21,Hameesh (Kerala),0.0
5060,Designer Knob,Knob,593.0,15.0,895.0,1443.6866123221,2025-01-21,Rahul (AP),6.0
3162,Gold Plated Handle,Knob,442.0,100.0,545.0,1030.58942740395,2025-01-21,Iyer (Chennai),1.0
3070,Economy Kadi,Handles,136.0,5.0,477.0,689.809355388624,2025-01-21,Abdul Khan (Hyderabad),
3028,Designer Knob,Others,567.0,20.0,422.0,743.915086604626,2025-01-21,Shukla (Gujarat),8.0
4301,Gold Plated Handle,Others,858.0,,57.0,80.6824592619569,2025-01-21,Amrit Singh (Punjab),6.0
5384,Cross Knob,Accessories,373.0,20.0,390.0,698.196387024795,2025-01-21,Rahul (AP),0.0
1729,Kadi Deluxe,Knob,121.0,15.0,210.0,387.757635845358,2025-01-21,Abdul Khan (Hyderabad),9.0
1794,Tower Bolt,Knob,651.0,15.0,686.0,1071.16071333591,2025-01-21,Venkatesh Gopal (Telangana),
5712,Tower Bolt,Handles,54.0,10.0,716.0,1112.46927100454,2025-01-21,Venkatesh Gopal (Telangana),1.0
5501,Main Door Handle,Others,145.0,5.0,257.0,374.757561200762,2025-01-21,Abdul Khan (Hyderabad),4.0
4845,Designer Knob,Kadi,810.0,50.0,311.0,508.322899384308,2025-01-21,Amrit Singh (Punjab),4.0
5641,Antique Handle,Kadi,269.0,5.0,306.0,578.084181916672,2025-01-21,Shukla (Gujarat),0.0
1836,Traditional Handle,Others,6.0,50.0,791.0,1242.60997599897,2025-01-21,Iyer (Chennai),5.0
4031,Traditional Handle,Others,86.0,50.0,527.0,1018.87626691749,2025-01-21,Tiwary (Mumbai),21.0
3723,Khutti,Handles,1374.0,5.0,75.0,121.009714207734,2025-01-21,Iyer (Chennai),4.0
1843,Khutti,Accessories,134.0,10.0,950.0,1366.67629198758,2025-01-21,Iyer (Chennai),6.0
5822,Traditional Handle,Others,44.0,10.0,51.0,88.0927870315384,2025-01-21,Tiwary (Mumbai),27.0
2312,Key Stand,Handles,878.0,20.0,453.0,751.946866295693,2025-01-21,Veeran Gowda (Karnataka),3.0
3032,Tower Bolt,Handles,1118.0,30.0,746.0,1205.1902749716,2025-01-21,Rahul (AP),6.0
1450,Traditional Handle,Others,74.0,5.0,689.0,1081.65520101016,2025-01-21,Rahul (AP),3.0
2715,Economy Kadi,Knob,61.0,100.0,777.0,1144.54826123784,2025-01-21,Venkatesh Gopal (Telangana),8.0
2213,Stainless Steel Knob,Kadi,793.0,20.0,812.0,1381.22980756908,2025-01-22,Venkatesh Gopal (Telangana),9.0
5766,Designer Knob,Handles,1720.0,,380.0,574.508125127107,2025-01-22,Venkatesh Gopal (Telangana),4.0
3556,Main Door Handle,Knob,454.0,5.0,914.0,1713.12431264852,2025-01-22,Hameesh (Kerala),9.0
2920,Designer Knob,Others,701.0,50.0,885.0,1435.44616005882,2025-01-22,Tiwary (Mumbai),0.0
2606,Brass Khutti,Knob,910.0,50.0,233.0,329.636946710889,2025-01-22,Hameesh (Kerala),4.0
5152,Khutti,Accessories,793.0,30.0,311.0,445.777609499574,2025-01-22,Shukla (Gujarat),
5187,Main Door Handle,Kadi,810.0,15.0,531.0,764.687136171869,2025-01-22,Iyer (Chennai),3.0
4570,Stainless Steel Knob,Knob,182.0,100.0,232.0,405.587647566747,2025-01-22,Amrit Singh (Punjab),9.0
2459,Cross Knob,Knob,589.0,100.0,576.0,1002.63459628575,2025-01-22,Venkatesh Gopal (Telangana),6.0
1026,Tower Bolt,Others,815.0,20.0,994.0,1651.1872718617,2025-01-22,Venkatesh Gopal (Telangana),8.0
1342,Key Stand,Accessories,307.0,15.0,463.0,779.39560346304,2025-01-22,Tiwary (Mumbai),6.0
4943,Tower Bolt Premium,Accessories,149.0,30.0,213.0,388.18322490499,2025-01-22,Iyer (Chennai),5.0
1831,Key Stand,Handles,1068.0,20.0,772.0,1505.09926372352,2025-01-22,Rahul (AP),24.0
3151,Kadi Deluxe,Kadi,215.0,15.0,184.0,309.253630594901,2025-01-22,Rajavardhan (Chennai),2.0
4689,Antique Handle,Accessories,864.0,10.0,788.0,1224.69531482544,2025-01-22,Rajavardhan (Chennai),2.0
4208,Khutti,Knob,458.0,30.0,831.0,1333.85406873028,2025-01-22,Amrit Singh (Punjab),8.0
4136,Economy Kadi,Kadi,335.0,15.0,183.0,305.279643325053,2025-01-22,Rahul (AP),0.0
5104,Designer Knob,Handles,570.0,5.0,424.0,668.452912047256,2025-01-22,Iyer (Chennai),9.0
3375,Key Stand,Accessories,376.0,30.0,261.0,377.679445271007,2025-01-22,Hameesh (Kerala),9.0
2570,Cross Knob,Kadi,273.0,20.0,785.0,1110.15710160124,2025-01-22,Rajavardhan (Chennai),2.0
5764,Kadi Deluxe,Kadi,6.0,50.0,530.0,909.963633574483,2025-01-22,Tiwary (Mumbai),21.0
4275,Ultra Modern Handle,Handles,544.0,100.0,372.0,713.6136229071,2025-01-22,Rahul (AP),15.0
1434,Main Door Handle,Others,693.0,50.0,766.0,1087.06671923572,2025-01-22,Veeran Gowda (Karnataka),2.0
4989,Sofa Leg,Knob,872.0,15.0,513.0,887.814880058937,2025-01-22,Iyer (Chennai),5.0
1639,Sofa Leg,Others,731.0,10.0,891.0,1520.47132041017,2025-01-22,Rahul (AP),12.0
3439,Main Door Handle,Knob,265.0,100.0,880.0,1327.79019947325,2025-01-22,Venkatesh Gopal (Telangana),9.0
3717,Tower Bolt Premium,Others,249.0,100.0,305.0,582.220941814674,2025-01-22,Rahul (AP),15.0
2384,Stainless Steel Knob,Kadi,539.0,30.0,98.0,161.093952948746,2025-01-22,Rajavardhan (Chennai),3.0
3990,Khutti,Handles,1104.0,10.0,907.0,1605.67689708375,2025-01-22,Hameesh (Kerala),9.0
3247,Profile Handle,Handles,1970.0,50.0,796.0,1382.59771256672,2025-01-22,Venkatesh Gopal (Telangana),9.0
1621,Ultra Modern Handle,Handles,616.0,50.0,468.0,912.402164019235,2025-01-22,Rajavardhan (Chennai),6.0
4506,Brass Khutti,Kadi,218.0,100.0,899.0,1306.94895233166,2025-01-22,Rahul (AP),21.0
5467,Brass Khutti,Kadi,27.0,5.0,525.0,799.146591180152,2025-01-22,Venkatesh Gopal (Telangana),7.0
2112,Tower Bolt,Accessories,198.0,20.0,204.0,384.016712122294,2025-01-22,Abdul Khan (Hyderabad),6.0
2295,Tower Bolt,Knob,595.0,10.0,432.0,690.502703323054,2025-01-22,Veeran Gowda (Karnataka),5.0
4333,Economy Kadi,Accessories,907.0,50.0,642.0,945.711279046658,2025-01-22,Shukla (Gujarat),7.0
4231,Gold Plated Handle,Handles,172.0,10.0,884.0,1251.18394209405,2025-01-22,Amrit Singh (Punjab),9.0
4961,Designer Knob,Others,592.0,20.0,60.0,87.9430777814576,2025-01-22,Shukla (Gujarat),2.0
3377,Key Stand,Handles,1550.0,10.0,234.0,331.816843114487,2025-01-22,Venkatesh Gopal (Telangana),3.0
5110,Brass Khutti,Handles,1584.0,10.0,699.0,1329.31366677111,2025-01-22,Tiwary (Mumbai),12.0
2172,Main Door Handle,Others,417.0,10.0,469.0,718.886730937446,2025-01-23,Veeran Gowda (Karnataka),8.0
5435,Khutti,Handles,976.0,50.0,575.0,1092.50499187103,2025-01-23,Rahul (AP),12.0
4525,Traditional Handle,Accessories,1.0,5.0,598.0,842.331864605258,2025-01-23,Iyer (Chennai),3.0
3088,Kadi Deluxe,Kadi,175.0,5.0,268.0,516.671207263846,2025-01-23,Hameesh (Kerala),3.0
3742,Tower Bolt Premium,Kadi,64.0,5.0,925.0,1670.43657170283,2025-01-23,Hameesh (Kerala),3.0
2793,Antique Handle,Accessories,636.0,15.0,490.0,785.239003772,2025-01-23,Tiwary (Mumbai),3.0
4446,Stainless Steel Knob,Accessories,824.0,30.0,528.0,1003.53591056353,2025-01-23,Hameesh (Kerala),4.0
2720,Sofa Leg,Others,566.0,15.0,912.0,1365.81623093585,2025-01-23,Veeran Gowda (Karnataka),8.0
4897,Brass Khutti,Knob,250.0,10.0,908.0,1426.9499091261,2025-01-23,Abdul Khan (Hyderabad),5.0
1100,Khutti,Others,599.0,10.0,367.0,676.251350089028,2025-01-23,Amrit Singh (Punjab),0.0
5272,KH-1239,Others,90.0,50.0,61.0,120.250641397388,2025-01-23,Tiwary (Mumbai),12.0
2586,Tower Bolt,Knob,815.0,30.0,863.0,1216.15548416789,2025-01-23,Hameesh (Kerala),9.0
4265,Economy Kadi,Handles,1522.0,30.0,972.0,1813.88161954619,2025-01-23,Venkatesh Gopal (Telangana),1.0
5829,Brass Khutti,Knob,61.0,10.0,599.0,1180.70009629508,2025-01-23,Rajavardhan (Chennai),2.0
2241,Designer Knob,Knob,714.0,30.0,935.0,1336.3908997209,2025-01-23,Rajavardhan (Chennai),2.0
4912,Traditional Handle,Handles,406.0,20.0,191.0,379.130201223105,2025-01-23,Iyer (Chennai),4.0
2782,Profile Handle,Handles,1996.0,5.0,931.0,1735.21406686491,2025-01-23,Abdul Khan (Hyderabad),1.0
4846,Gold Plated Handle,Others,98.0,5.0,580.0,900.399511460923,2025-01-23,Abdul Khan (Hyderabad),5.0
5072,Sofa Leg,Knob,967.0,5.0,615.0,977.522767331588,2025-01-23,Iyer (Chennai),7.0
1796,Sofa Leg,Handles,788.0,30.0,677.0,956.883075909072,2025-01-23,Tiwary (Mumbai),0.0
2208,Economy Kadi,Knob,744.0,30.0,734.0,1065.21176008812,2025-01-23,Veeran Gowda (Karnataka),4.0
2041,Designer Knob,Handles,10.0,5.0,860.0,1345.08109812943,2025-01-23,Veeran Gowda (Karnataka),7.0
1909,Designer Knob,Accessories,733.0,100.0,149.0,210.069098847816,2025-01-23,Amrit Singh (Punjab),4.0
3784,Kadi Deluxe,Handles,380.0,50.0,632.0,886.200380708777,2025-01-23,Amrit Singh (Punjab),0.0
3398,Antique Handle,Handles,808.0,50.0,639.0,1068.38331777734,2025-01-23,Iyer (Chennai),6.0
3027,Decorative Kadi,Knob,868.0,20.0,,,2025-01-23,Amrit Singh (Punjab),4.0
3937,Tower Bolt,Accessories,682.0,50.0,430.0,638.430588369202,2025-01-23,Iyer (Chennai),7.0
5818,Ultra Modern Handle,Others,216.0,100.0,260.0,500.980035801032,2025-01-23,Iyer (Chennai),
4827,Economy Kadi,Kadi,367.0,100.0,103.0,188.439110250522,2025-01-23,Iyer (Chennai),6.0
4142,Decorative Kadi,Knob,617.0,15.0,547.0,953.227204026993,2025-01-23,Rajavardhan (Chennai),1.0
5653,Designer Knob,Kadi,91.0,50.0,908.0,1328.53815989603,2025-01-23,Veeran Gowda (Karnataka),3.0
1155,Brass Khutti,Kadi,472.0,10.0,738.0,1054.53596422886,2025-01-23,Hameesh (Kerala),1.0
2781,Designer Knob,Knob,833.0,20.0,517.0,944.909967067132,2025-01-23,Abdul Khan (Hyderabad),
4587,Ultra Modern Handle,Accessories,146.0,100.0,520.0,797.437313138361,2025-01-23,Hameesh (Kerala),2.0
5534,Main Door Handle,Knob,422.0,5.0,743.0,1307.11144098232,2025-01-23,Shukla (Gujarat),7.0
2101,KH-1239,Knob,455.0,15.0,132.0,231.283137103201,2025-01-23,Tiwary (Mumbai),6.0
2667,Gold Plated Handle,Kadi,,10.0,497.0,827.042192212288,2025-01-23,Iyer (Chennai),4.0
3719,KH-1239,Knob,415.0,100.0,716.0,1284.5181230527,2025-01-23,Rahul (AP),15.0
3621,Ultra Modern Handle,Accessories,501.0,10.0,476.0,868.145744830655,2025-01-23,Venkatesh Gopal (Telangana),9.0
2340,Profile Handle,Accessories,86.0,20.0,829.0,1445.99896358063,2025-01-23,Rahul (AP),3.0
