Finance_ID,Stock_ID,Item_Name,Category,Date,Revenue,Cost,Profit,Tax,Net_Profit
10405,1405,Tower Bolt Premium,Handles,2024-12-27,19479.33,7744.8,11734.53,2346.91,9387.63
13642,4642,Brass Khutti,Kadi,2024-12-27,18285.68,8795.48,9490.21,1898.04,7592.17
14706,5706,Kadi Deluxe,Knob,2024-12-27,38056.97,21432.13,16624.84,3324.97,13299.87
11676,2676,Decorative Kadi,Handles,2024-12-27,48605.28,15598.63,33006.65,6601.33,26405.32
11905,2905,Tower Bolt Premium,Kadi,2024-12-27,24083.37,12586.24,11497.13,2299.43,9197.7
10072,1072,Economy Kadi,Others,2024-12-27,33241.48,13492.22,19749.25,3949.85,15799.4
10916,1916,KH-1239,Handles,2024-12-27,53051.31,15864.45,37186.86,7437.37,29749.49
10262,1262,KH-1239,Kadi,2024-12-27,0.0,2518.87,-2518.87,0.0,-2518.87
11082,2082,Sofa Leg,Kadi,2024-12-27,16133.88,8391.65,7742.22,1548.44,6193.78
12578,3578,Ultra Modern Handle,Others,2024-12-27,29577.47,12841.25,16736.22,3347.24,13388.97
13141,4141,Profile Handle,Accessories,2024-12-27,22663.54,9529.85,13133.69,2626.74,10506.95
10666,1666,Profile Handle,Kadi,2024-12-27,8824.15,4042.05,4782.1,956.42,3825.68
12627,3627,Kadi Deluxe,Kadi,2024-12-27,20596.72,11009.75,9586.98,1917.4,7669.58
14672,5672,Profile Handle,Handles,2024-12-27,131048.31,8635.6,122412.71,24482.54,97930.17
12730,3730,Decorative Kadi,Accessories,2024-12-27,22628.27,9521.71,13106.56,2621.31,10485.25
12216,3216,Tower Bolt Premium,Handles,2024-12-27,44513.55,12219.72,32293.83,6458.77,25835.06
12685,3685,Gold Plated Handle,Knob,2024-12-27,29543.06,16624.15,12918.91,2583.78,10335.12
11128,2128,Kadi Deluxe,Kadi,2024-12-27,26653.68,31984.42,14075.52,2815.1,11260.42
14351,5351,Sofa Leg,Kadi,2024-12-27,12114.94,,,0.0,
13671,4671,Decorative Kadi,Others,2024-12-27,34503.47,15941.65,18561.82,3712.36,14849.45
11173,2173,Brass Khutti,Others,2024-12-27,12866.75,7663.21,5203.54,1040.71,4162.83
14566,5566,Brass Khutti,Others,2024-12-27,20284.73,10379.49,9905.24,1981.05,7924.19
10480,1480,Main Door Handle,Knob,2024-12-27,32025.33,18899.08,13126.25,2625.25,10501.0
11226,2226,Stainless Steel Knob,Kadi,2024-12-28,28598.1,13270.0,15328.1,3065.62,12262.48
12998,3998,Tower Bolt,Knob,2024-12-28,31402.68,12662.04,18740.63,3748.13,14992.51
10733,1733,Profile Handle,Handles,2024-12-28,26732.25,7713.44,19018.81,3803.76,15215.04
10137,1137,Main Door Handle,Knob,2024-12-28,35934.03,16693.74,19240.28,3848.06,15392.23
14726,5726,Profile Handle,Kadi,2024-12-28,9242.11,4061.47,5180.64,1036.13,4144.51
11238,2238,Ultra Modern Handle,Handles,2024-12-28,30665.41,10384.43,20280.98,4056.2,16224.78
10913,1913,Economy Kadi,Knob,2024-12-28,31406.5,17241.71,14164.8,2832.96,11331.84
10221,1221,Tower Bolt,Accessories,2024-12-28,16567.16,,,0.0,
13927,4927,Gold Plated Handle,Kadi,2024-12-28,0.0,10913.54,-10913.54,0.0,-10913.54
10690,1690,Gold Plated Handle,Knob,2024-12-28,12002.34,20769.65,-8767.31,0.0,-8767.31
11315,2315,Key Stand,Kadi,2024-12-28,12533.15,5338.78,7194.36,1438.87,5755.49
10145,1145,Khutti,Accessories,2024-12-28,34975.33,,,0.0,
14755,5755,Brass Khutti,Others,2024-12-28,19889.53,9821.19,10068.34,2013.67,8054.67
14238,5238,KH-1239,Handles,2024-12-28,0.0,16220.65,-16220.65,0.0,-16220.65
14251,5251,Key Stand,Handles,2024-12-28,26690.26,10477.05,16213.21,3242.64,12970.57
12882,3882,Cross Knob,Handles,2024-12-28,52755.98,19554.06,33201.91,6640.38,26561.53
13489,4489,Designer Knob,Knob,2024-12-28,25763.32,12854.01,12909.31,2581.86,10327.45
11292,2292,Kadi Deluxe,Handles,2024-12-28,24182.43,6645.91,17536.52,3507.3,14029.21
14572,5572,Key Stand,Others,2024-12-28,6746.64,3028.94,3717.69,743.54,2974.16
11636,2636,Tower Bolt Premium,Accessories,2024-12-28,22839.43,8383.97,14455.46,2891.09,11564.37
11415,2415,Antique Handle,Kadi,2024-12-28,29278.93,14402.11,14876.82,2975.36,11901.46
10217,1217,Tower Bolt,Knob,2024-12-28,,8602.64,,0.0,
11384,2384,Stainless Steel Knob,Kadi,2024-12-28,16763.8,6548.94,10214.86,2042.97,8171.89
13738,4738,Designer Knob,Kadi,2024-12-28,10750.24,4071.21,6679.03,1335.81,5343.22
11932,2932,Traditional Handle,Accessories,2024-12-28,31747.65,12905.97,18841.68,3768.34,15073.34
12108,3108,Key Stand,Knob,2024-12-28,25127.15,15031.51,10095.65,2019.13,8076.52
14626,5626,Tower Bolt Premium,Accessories,2024-12-28,46779.49,21304.6,25474.9,5094.98,20379.92
12239,3239,Antique Handle,Kadi,2024-12-28,13870.88,6202.29,7668.58,1533.72,6134.87
13251,4251,Gold Plated Handle,Handles,2024-12-28,49985.0,13785.91,36199.09,7239.82,28959.27
11948,2948,Profile Handle,Knob,2024-12-28,20054.14,8718.74,11335.4,2267.08,9068.32
11819,2819,Tower Bolt Premium,Accessories,2024-12-28,16388.48,5580.5,10807.98,2161.6,8646.38
11757,2757,Khutti,Knob,2024-12-28,21578.98,10197.98,11381.0,2276.2,9104.8
14794,5794,Key Stand,Handles,2024-12-28,17704.38,,,0.0,
11301,2301,Khutti,Kadi,2024-12-28,25557.54,13370.0,12187.54,2437.51,9750.03
11793,2793,Antique Handle,Accessories,2024-12-29,17696.26,6874.86,10821.41,2164.28,8657.13
14005,5005,Ultra Modern Handle,Others,2024-12-29,28915.63,12821.95,16093.68,3218.74,12874.94
13644,4644,Decorative Kadi,Knob,2024-12-29,28529.57,12203.46,16326.12,3265.22,13060.89
14478,5478,Decorative Kadi,Knob,2024-12-29,18333.1,8351.03,9982.08,1996.42,7985.66
12772,3772,Gold Plated Handle,Others,2024-12-29,31116.67,16618.64,14498.03,2899.61,11598.42
12773,3773,KH-1239,Handles,2024-12-29,59483.67,18057.71,41425.96,8285.19,33140.77
10757,1757,Tower Bolt,Knob,2024-12-29,10288.19,6147.1,4141.08,828.22,3312.87
12780,3780,Decorative Kadi,Kadi,2024-12-29,8998.17,3735.62,5262.55,1052.51,4210.04
12540,3540,Main Door Handle,Kadi,2024-12-29,16749.29,6064.48,10684.81,2136.96,8547.85
11943,2943,Ultra Modern Handle,Knob,2024-12-29,5004.15,2996.97,2007.18,401.44,1605.75
12537,3537,Tower Bolt,Others,2024-12-29,,5004.72,,0.0,
13972,4972,Designer Knob,Kadi,2024-12-29,9453.8,4587.67,4866.13,973.23,3892.91
14004,5004,Gold Plated Handle,Handles,2024-12-29,28229.99,8376.13,19853.86,3970.77,15883.08
14921,5921,Cross Knob,Handles,2024-12-29,25807.65,9861.52,15946.13,3189.23,12756.9
10327,1327,Key Stand,Accessories,2024-12-29,-15469.21,5747.64,9721.57,1944.31,7777.26
10441,1441,Brass Khutti,Others,2024-12-29,10157.75,5907.02,4250.74,850.15,3400.59
10792,1792,Economy Kadi,Handles,2024-12-29,11573.77,3643.83,7929.94,1585.99,6343.95
14728,5728,Designer Knob,Kadi,2024-12-29,38402.44,17893.21,20509.23,4101.85,16407.39
14577,5577,Gold Plated Handle,Kadi,2024-12-29,6523.21,2773.38,3749.83,749.97,2999.86
12502,3502,Kadi Deluxe,Knob,2024-12-29,6936.97,3900.2,3036.77,607.35,2429.42
12336,3336,Sofa Leg,Accessories,2024-12-29,22274.89,10462.19,11812.7,2362.54,9450.16
11025,2025,Profile Handle,Kadi,2024-12-29,39603.64,20576.27,19027.37,3805.47,15221.9
12459,3459,Decorative Kadi,Others,2024-12-29,15960.64,8395.0,7565.64,1513.13,6052.51
13892,4892,Profile Handle,Kadi,2024-12-29,38746.17,15165.4,23580.77,4716.15,18864.61
10868,1868,Stainless Steel Knob,Knob,2024-12-29,7442.5,3848.45,3594.06,718.81,2875.25
10188,1188,Tower Bolt,Handles,2024-12-29,12406.33,3578.76,8827.57,1765.51,7062.06
12714,3714,Khutti,Handles,2024-12-29,54583.52,,,0.0,
12112,3112,Khutti,Handles,2024-12-29,13739.05,5153.53,8585.53,1717.11,6868.42
14649,5649,Khutti,Handles,2024-12-29,55762.05,21423.02,34339.03,6867.81,27471.23
14647,5647,Brass Khutti,Handles,2024-12-29,24848.49,6991.66,17856.83,3571.37,14285.46
11699,2699,KH-1239,Accessories,2024-12-29,8078.37,3090.39,4987.98,997.6,3990.39
13457,4457,Sofa Leg,Accessories,2024-12-29,28412.7,12474.53,15938.16,3187.63,12750.53
12126,3126,Designer Knob,Others,2024-12-29,25628.33,10649.83,14978.5,2995.7,11982.8
12130,3130,Traditional Handle,Kadi,2024-12-29,38094.37,,,0.0,
12342,3342,Stainless Steel Knob,Others,2024-12-29,25046.43,10316.34,14730.1,2946.02,11784.08
13249,4249,Key Stand,Knob,2024-12-29,11236.87,5023.99,6212.88,1242.58,4970.3
12190,3190,Gold Plated Handle,Kadi,2024-12-29,28790.92,13602.87,15188.05,3037.61,12150.44
10304,1304,Profile Handle,Others,2024-12-29,7950.23,3199.36,4750.87,950.17,3800.7
13113,4113,Ultra Modern Handle,Kadi,2024-12-29,9096.56,4232.62,4863.94,972.79,3891.15
10180,1180,Sofa Leg,Knob,2024-12-29,36338.87,20494.52,15844.35,3168.87,12675.48
14047,5047,Key Stand,Kadi,2024-12-29,35403.79,14735.38,20668.41,4133.68,16534.73
14294,5294,Traditional Handle,Kadi,2024-12-29,17678.63,7916.64,9761.99,1952.4,7809.59
13025,4025,Main Door Handle,Kadi,2024-12-29,16595.39,6871.92,9723.47,1944.69,7778.77
13155,4155,Tower Bolt Premium,Handles,2024-12-29,26122.79,9383.85,16738.94,3347.79,13391.15
13908,4908,Main Door Handle,Others,2024-12-30,38322.71,21827.55,16495.16,3299.03,13196.12
14331,5331,Economy Kadi,Kadi,2024-12-30,39938.54,19833.99,20104.55,4020.91,16083.64
12510,3510,Designer Knob,Kadi,2024-12-30,28343.93,12429.31,15914.62,3182.92,12731.7
14558,5558,Key Stand,Others,2024-12-30,32492.2,14452.2,18040.0,3608.0,14432.0
11591,2591,Tower Bolt Premium,Kadi,2024-12-30,11606.55,5320.8,6285.75,1257.15,5028.6
10936,1936,KH-1239,Knob,2024-12-30,11834.57,5042.05,6792.51,1358.5,5434.01
12222,3222,Tower Bolt,Others,2024-12-30,10389.58,4557.1,5832.48,1166.5,4665.98
12177,3177,Main Door Handle,Handles,2024-12-30,57910.83,23064.64,34846.19,6969.24,27876.95
12090,3090,Kadi Deluxe,Accessories,2024-12-30,29730.0,10573.34,19156.66,3831.33,15325.33
12322,3322,Key Stand,Handles,2024-12-30,47317.3,17295.67,30021.63,6004.33,24017.3
14750,5750,Tower Bolt Premium,Handles,2024-12-30,0.0,14427.72,-14427.72,0.0,-14427.72
11246,2246,Tower Bolt Premium,Others,2024-12-30,6885.17,3673.58,3211.59,642.32,2569.27
10457,1457,Ultra Modern Handle,Handles,2024-12-30,51299.59,15414.58,35885.01,7177.0,28708.01
13898,4898,Kadi Deluxe,Others,2024-12-30,11585.19,6010.97,5574.22,1114.84,4459.38
12535,3535,Cross Knob,Knob,2024-12-30,13142.1,6060.69,7081.41,1416.28,5665.13
13229,4229,Economy Kadi,Accessories,2024-12-30,16263.42,7204.96,9058.46,1811.69,7246.77
12207,3207,Tower Bolt Premium,Accessories,2024-12-30,41045.76,47883.64,-6837.88,0.0,-6837.88
11933,2933,Khutti,Knob,2024-12-30,33719.65,17634.82,16084.83,3216.97,12867.86
10888,1888,Economy Kadi,Others,2024-12-30,24664.77,13809.87,10854.9,2170.98,8683.92
12115,3115,Gold Plated Handle,Others,2024-12-30,0.0,4985.34,-4985.34,0.0,-4985.34
13416,4416,Khutti,Handles,2024-12-30,22672.02,8733.87,13938.15,2787.63,11150.52
13495,4495,Gold Plated Handle,Others,2024-12-30,,16691.69,,0.0,
10325,1325,Tower Bolt Premium,Knob,2024-12-30,17250.24,9733.67,7516.58,1503.32,6013.26
14806,5806,Economy Kadi,Others,2024-12-30,25205.72,10493.2,14712.53,2942.51,11770.02
10367,1367,Tower Bolt Premium,Accessories,2024-12-30,16753.87,20104.64,10433.41,2086.68,8346.73
10981,1981,Ultra Modern Handle,Knob,2024-12-30,20056.51,8422.8,11633.71,2326.74,9306.97
11893,2893,Main Door Handle,Handles,2024-12-30,43459.18,,,0.0,
10538,1538,KH-1239,Knob,2024-12-30,29780.4,17362.81,12417.58,2483.52,9934.07
11499,2499,Main Door Handle,Knob,2024-12-30,12000.57,4842.34,7158.23,1431.65,5726.58
10138,1138,KH-1239,Others,2024-12-30,16093.73,6649.74,9443.99,1888.8,7555.19
10753,1753,Ultra Modern Handle,Accessories,2024-12-30,26140.73,11560.28,14580.45,2916.09,11664.36
14444,5444,Sofa Leg,Accessories,2024-12-30,28665.19,13193.39,15471.79,3094.36,12377.43
14395,5395,Brass Khutti,Kadi,2024-12-30,39177.75,16271.62,22906.13,4581.23,18324.9
12456,3456,Ultra Modern Handle,Knob,2024-12-30,0.0,15366.06,-15366.06,0.0,-15366.06
14445,5445,Tower Bolt,Others,2024-12-30,8052.84,4411.04,3641.8,728.36,2913.44
13430,4430,Key Stand,Kadi,2024-12-30,5979.02,2358.34,3620.68,724.14,2896.54
10185,1185,Kadi Deluxe,Accessories,2024-12-30,7426.8,3283.77,4143.03,828.61,3314.42
12737,3737,Traditional Handle,Others,2024-12-30,8488.13,4392.3,4095.83,819.17,3276.67
12066,3066,Decorative Kadi,Accessories,2024-12-30,43775.93,17493.48,26282.45,5256.49,21025.96
14184,5184,Tower Bolt Premium,Others,2024-12-30,8625.9,4037.73,4588.17,917.63,3670.54
12032,3032,Tower Bolt,Handles,2024-12-30,36733.24,12129.9,24603.34,4920.67,19682.67
10142,1142,Tower Bolt,Accessories,2024-12-30,29567.03,11039.57,18527.46,3705.49,14821.97
12330,3330,Main Door Handle,Knob,2024-12-30,24661.44,10561.79,14099.65,2819.93,11279.72
12073,3073,Tower Bolt,Handles,2024-12-30,28619.32,8554.56,20064.76,4012.95,16051.81
14713,5713,Traditional Handle,Accessories,2024-12-30,45429.43,22361.77,23067.65,4613.53,18454.12
11544,2544,Tower Bolt Premium,Accessories,2024-12-31,29162.59,10426.97,18735.62,3747.12,14988.5
13087,4087,Brass Khutti,Handles,2024-12-31,46087.31,16931.79,29155.52,5831.1,23324.42
10093,1093,Tower Bolt Premium,Handles,2024-12-31,38192.66,10914.43,27278.22,5455.64,21822.58
11493,2493,Economy Kadi,Others,2024-12-31,8199.5,4457.14,3742.37,748.47,2993.89
13341,4341,Brass Khutti,Accessories,2024-12-31,31294.33,15100.19,16194.14,3238.83,12955.31
10230,1230,Ultra Modern Handle,Handles,2024-12-31,0.0,11307.97,-11307.97,0.0,-11307.97
14780,5780,Kadi Deluxe,Handles,2024-12-31,35398.41,13300.34,22098.07,4419.61,17678.46
12460,3460,Stainless Steel Knob,Accessories,2024-12-31,29944.34,12733.99,17210.35,3442.07,13768.28
13441,4441,Ultra Modern Handle,Others,2024-12-31,38247.37,22045.47,16201.89,3240.38,12961.52
13915,4915,Kadi Deluxe,Accessories,2024-12-31,12688.99,5468.71,7220.29,1444.06,5776.23
12161,3161,Cross Knob,Accessories,2024-12-31,31868.0,13331.97,18536.03,3707.21,14828.82
14528,5528,Economy Kadi,Kadi,2024-12-31,12500.51,5250.41,7250.1,1450.02,5800.08
12400,3400,Cross Knob,Accessories,2024-12-31,45392.26,22654.85,22737.41,4547.48,18189.93
13286,4286,Ultra Modern Handle,Handles,2024-12-31,21032.71,25239.25,12908.66,2581.73,10326.93
13125,4125,Profile Handle,Accessories,2024-12-31,24733.57,9183.34,15550.23,3110.05,12440.18
12960,3960,Ultra Modern Handle,Accessories,2024-12-31,30983.93,11754.61,19229.32,3845.86,15383.46
10272,1272,Sofa Leg,Handles,2024-12-31,52688.15,14479.5,38208.65,7641.73,30566.92
10954,1954,Main Door Handle,Knob,2024-12-31,25558.1,10708.3,14849.8,2969.96,11879.84
13951,4951,Tower Bolt,Handles,2024-12-31,31361.66,9063.65,22298.02,4459.6,17838.41
14680,5680,Cross Knob,Accessories,2024-12-31,47639.43,20738.35,26901.08,5380.22,21520.87
10910,1910,Antique Handle,Accessories,2024-12-31,36039.3,16856.88,19182.42,3836.48,15345.94
13137,4137,Cross Knob,Handles,2024-12-31,39440.17,15334.73,24105.44,4821.09,19284.35
10376,1376,Profile Handle,Kadi,2024-12-31,6991.55,3275.45,3716.1,743.22,2972.88
11182,2182,Decorative Kadi,Accessories,2024-12-31,34381.3,15798.92,18582.38,3716.48,14865.91
13897,4897,Brass Khutti,Knob,2024-12-31,23313.1,11594.05,11719.06,2343.81,9375.25
14722,5722,Main Door Handle,Knob,2024-12-31,22317.19,9592.76,12724.43,2544.89,10179.54
14563,5563,Stainless Steel Knob,Kadi,2024-12-31,32802.82,17434.23,15368.59,3073.72,12294.87
12377,3377,Key Stand,Handles,2024-12-31,17952.56,5333.32,12619.24,2523.85,10095.39
11575,2575,Main Door Handle,Kadi,2024-12-31,,4335.56,,0.0,
10556,1556,Kadi Deluxe,Others,2024-12-31,9435.26,,,0.0,
14601,5601,Antique Handle,Others,2024-12-31,29353.81,13639.6,15714.22,3142.84,12571.37
12493,3493,Profile Handle,Knob,2024-12-31,6353.29,3487.08,2866.22,573.24,2292.98
10622,1622,Designer Knob,Handles,2024-12-31,24260.98,8372.01,15888.97,3177.79,12711.17
10269,1269,Brass Khutti,Handles,2024-12-31,54632.59,19845.34,34787.25,6957.45,27829.8
14091,5091,Antique Handle,Kadi,2024-12-31,25368.61,9927.55,15441.06,3088.21,12352.85
14454,5454,Sofa Leg,Handles,2024-12-31,51954.7,15406.87,36547.83,7309.57,29238.26
13605,4605,Stainless Steel Knob,Accessories,2024-12-31,17500.47,6383.36,11117.11,2223.42,8893.69
10997,1997,Khutti,Handles,2024-12-31,40786.6,11385.38,29401.21,5880.24,23520.97
10723,1723,Tower Bolt Premium,Others,2024-12-31,7962.49,3187.28,4775.21,955.04,3820.17
13466,4466,Designer Knob,Kadi,2024-12-31,36249.07,18471.17,17777.9,3555.58,14222.32
10877,1877,KH-1239,Accessories,2024-12-31,11655.68,4401.73,7253.96,1450.79,5803.17
10233,1233,Antique Handle,Others,2024-12-31,38724.24,20297.01,18427.23,3685.45,14741.78
14490,5490,Tower Bolt Premium,Others,2024-12-31,16749.72,8170.52,8579.2,1715.84,6863.36
10409,1409,Decorative Kadi,Handles,2025-01-01,25691.3,7938.5,17752.8,3550.56,14202.24
13804,4804,Traditional Handle,Kadi,2025-01-01,35878.33,15317.1,20561.23,4112.25,16448.98
11396,2396,KH-1239,Others,2025-01-01,26179.98,11354.57,14825.41,2965.08,11860.33
10294,1294,KH-1239,Handles,2025-01-01,56856.4,18584.55,38271.85,7654.37,30617.48
14196,5196,Economy Kadi,Others,2025-01-01,13089.58,7099.88,5989.7,1197.94,4791.76
11667,2667,Gold Plated Handle,Kadi,2025-01-01,21387.62,9732.01,11655.61,2331.12,9324.49
11401,2401,Gold Plated Handle,Accessories,2025-01-01,45310.87,17013.23,28297.64,5659.53,22638.11
10240,1240,KH-1239,Handles,2025-01-01,10711.52,3374.49,7337.02,1467.4,5869.62
10439,1439,Tower Bolt,Kadi,2025-01-01,31794.19,14603.32,17190.88,3438.18,13752.7
11771,2771,Ultra Modern Handle,Handles,2025-01-01,16644.57,,,0.0,
10058,1058,Profile Handle,Kadi,2025-01-01,9619.4,4380.98,5238.43,1047.69,4190.74
11359,2359,Economy Kadi,Handles,2025-01-01,56014.3,21552.22,34462.08,6892.42,27569.67
11070,2070,Gold Plated Handle,Kadi,2025-01-01,19516.75,9031.99,10484.76,2096.95,8387.81
14813,5813,Profile Handle,Others,2025-01-01,34298.48,18978.79,15319.7,3063.94,12255.76
10743,1743,Kadi Deluxe,Handles,2025-01-01,26161.64,7754.71,18406.93,3681.39,14725.54
10602,1602,KH-1239,Others,2025-01-01,15477.14,7738.28,7738.85,1547.77,6191.08
14673,5673,Cross Knob,Knob,2025-01-01,27387.56,12636.03,14751.52,2950.3,11801.22
12741,3741,KH-1239,Accessories,2025-01-01,43201.99,20510.7,22691.29,4538.26,18153.03
12516,3516,Tower Bolt Premium,Others,2025-01-01,28668.37,15171.14,13497.23,2699.45,10797.78
10732,1732,Designer Knob,Kadi,2025-01-01,30347.34,16131.85,14215.49,2843.1,11372.39
12106,3106,Economy Kadi,Kadi,2025-01-01,34032.17,16642.0,17390.18,3478.04,13912.14
11071,2071,Antique Handle,Others,2025-01-01,34980.02,14214.49,20765.52,4153.1,16612.42
12249,3249,Profile Handle,Others,2025-01-01,,12364.72,,0.0,
13652,4652,Brass Khutti,Others,2025-01-01,13243.1,,,0.0,
13176,4176,KH-1239,Kadi,2025-01-01,25080.29,9318.58,15761.71,3152.34,12609.37
10474,1474,Tower Bolt Premium,Accessories,2025-01-01,11987.36,5005.81,6981.55,1396.31,5585.24
12487,3487,Antique Handle,Handles,2025-01-01,20388.85,6064.05,14324.8,2864.96,11459.84
13260,4260,Sofa Leg,Handles,2025-01-01,28816.8,9250.76,19566.04,3913.21,15652.83
13031,4031,Traditional Handle,Others,2025-01-01,24921.12,11975.86,12945.26,2589.05,10356.21
11953,2953,Kadi Deluxe,Knob,2025-01-01,,15463.42,,0.0,
10495,1495,KH-1239,Knob,2025-01-01,22601.29,11757.93,10843.37,2168.67,8674.69
11990,2990,Decorative Kadi,Kadi,2025-01-01,8514.04,3641.56,4872.48,974.5,3897.98
14613,5613,Brass Khutti,Accessories,2025-01-01,30060.37,11288.67,18771.7,3754.34,15017.36
12701,3701,Economy Kadi,Accessories,2025-01-01,17256.38,8348.86,8907.52,1781.5,7126.01
11111,2111,Khutti,Kadi,2025-01-01,28935.94,14503.52,14432.41,2886.48,11545.93
10582,1582,Cross Knob,Others,2025-01-01,13988.47,6992.5,6995.97,1399.19,5596.78
12095,3095,KH-1239,Handles,2025-01-01,22510.08,6177.56,16332.52,3266.5,13066.02
10586,1586,Ultra Modern Handle,Handles,2025-01-01,38713.79,11595.73,27118.06,5423.61,21694.45
13684,4684,Antique Handle,Accessories,2025-01-01,25702.32,9431.13,16271.2,3254.24,13016.96
13358,4358,Gold Plated Handle,Accessories,2025-01-02,15812.02,7796.85,8015.17,1603.03,6412.14
12645,3645,Traditional Handle,Others,2025-01-02,8895.35,3607.27,5288.08,1057.62,4230.46
10420,1420,Economy Kadi,Others,2025-01-02,6191.56,2866.14,3325.41,665.08,2660.33
11185,2185,Tower Bolt,Others,2025-01-02,22854.85,9639.24,13215.61,2643.12,10572.49
10892,1892,Designer Knob,Knob,2025-01-02,19257.42,11171.72,8085.7,1617.14,6468.56
14013,5013,Gold Plated Handle,Handles,2025-01-02,26135.72,21790.76,4344.95,868.99,3475.96
12533,3533,KH-1239,Others,2025-01-02,24455.49,10443.96,14011.53,2802.31,11209.22
13896,4896,Cross Knob,Knob,2025-01-02,33008.2,15991.32,17016.88,3403.38,13613.5
13279,4279,Gold Plated Handle,Kadi,2025-01-02,11139.4,4100.73,7038.67,1407.73,5630.93
10994,1994,Traditional Handle,Handles,2025-01-02,51552.3,19735.6,31816.7,6363.34,25453.36
11244,2244,Brass Khutti,Others,2025-01-02,12052.99,6583.91,5469.08,1093.82,4375.27
13413,4413,Sofa Leg,Handles,2025-01-02,35523.26,10136.29,25386.97,5077.39,20309.57
14035,5035,Decorative Kadi,Knob,2025-01-02,11976.92,5296.23,6680.69,1336.14,5344.55
14037,5037,Brass Khutti,Kadi,2025-01-02,19462.79,9496.3,9966.5,1993.3,7973.2
10626,1626,Cross Knob,Accessories,2025-01-02,34700.12,16625.77,18074.35,3614.87,14459.48
12254,3254,Khutti,Handles,2025-01-02,50014.41,19928.52,30085.89,6017.18,24068.71
14311,5311,Traditional Handle,Kadi,2025-01-02,25882.37,10452.3,15430.08,3086.02,12344.06
11686,2686,Stainless Steel Knob,Accessories,2025-01-02,40796.99,14892.4,25904.59,5180.92,20723.67
11687,2687,Decorative Kadi,Kadi,2025-01-02,39319.53,19332.14,19987.39,3997.48,15989.91
12231,3231,Ultra Modern Handle,Handles,2025-01-02,35302.87,12701.47,22601.39,4520.28,18081.11
12520,3520,Cross Knob,Handles,2025-01-02,19566.1,6473.97,13092.13,2618.43,10473.7
11543,2543,Traditional Handle,Handles,2025-01-02,21136.92,7313.4,13823.52,2764.7,11058.82
14072,5072,Sofa Leg,Knob,2025-01-02,15181.74,6352.82,8828.91,1765.78,7063.13
11034,2034,Traditional Handle,Others,2025-01-02,6163.91,3157.02,3006.89,601.38,2405.51
14515,5515,Khutti,Accessories,2025-01-02,47125.41,17782.11,29343.3,5868.66,23474.64
13590,4590,Sofa Leg,Others,2025-01-02,22225.79,10931.53,11294.26,2258.85,9035.41
10016,1016,KH-1239,Kadi,2025-01-02,8662.32,3298.15,5364.17,1072.83,4291.34
11485,2485,Stainless Steel Knob,Knob,2025-01-02,7388.32,4234.93,3153.38,630.68,2522.71
13708,4708,Profile Handle,Handles,2025-01-02,47112.79,14019.49,33093.3,6618.66,26474.64
10267,1267,Tower Bolt,Handles,2025-01-02,40789.05,15493.25,25295.8,5059.16,20236.64
14869,5869,Tower Bolt,Knob,2025-01-02,21152.35,8604.85,12547.51,2509.5,10038.0
11153,2153,Brass Khutti,Others,2025-01-02,29769.59,12100.56,17669.04,3533.81,14135.23
14234,5234,Economy Kadi,Handles,2025-01-02,25954.15,23832.49,2121.66,424.33,1697.33
12993,3993,Antique Handle,Kadi,2025-01-02,24575.3,12047.65,12527.65,2505.53,10022.12
14253,5253,Ultra Modern Handle,Accessories,2025-01-02,33523.69,11566.22,21957.47,4391.49,17565.98
10151,1151,Tower Bolt Premium,Kadi,2025-01-02,7458.31,2783.95,4674.36,934.87,3739.49
10440,1440,Kadi Deluxe,Others,2025-01-02,7419.67,3882.34,3537.32,707.46,2829.86
13787,4787,KH-1239,Handles,2025-01-02,51242.67,14974.41,36268.26,7253.65,29014.61
14192,5192,Main Door Handle,Handles,2025-01-02,215311.03,13219.64,202091.39,40418.28,161673.11
10648,1648,Brass Khutti,Accessories,2025-01-03,30090.55,12561.81,17528.74,3505.75,14022.99
12762,3762,Cross Knob,Accessories,2025-01-03,10741.93,4626.27,6115.66,1223.13,4892.53
11351,2351,Decorative Kadi,Accessories,2025-01-03,13934.85,,,0.0,
10065,1065,Ultra Modern Handle,Others,2025-01-03,15499.09,6642.38,8856.71,1771.34,7085.37
13737,4737,Economy Kadi,Handles,2025-01-03,16325.12,4863.55,11461.56,2292.31,9169.25
12881,3881,Designer Knob,Knob,2025-01-03,10000.05,4888.02,5112.02,1022.4,4089.62
11014,2014,Tower Bolt,Accessories,2025-01-03,43898.53,20719.47,23179.06,4635.81,18543.25
10242,1242,KH-1239,Kadi,2025-01-03,20464.68,7897.81,12566.88,2513.38,10053.5
13458,4458,Brass Khutti,Others,2025-01-03,29351.08,16777.54,12573.55,2514.71,10058.84
11302,2302,Key Stand,Kadi,2025-01-03,20826.39,7918.41,12907.98,2581.6,10326.39
14954,5954,Kadi Deluxe,Handles,2025-01-03,43769.69,12693.39,31076.3,6215.26,24861.04
11736,2736,KH-1239,Others,2025-01-03,17926.23,8777.68,9148.56,1829.71,7318.84
12552,3552,Antique Handle,Handles,2025-01-03,28737.26,9719.24,19018.02,3803.6,15214.42
14461,5461,Antique Handle,Others,2025-01-03,16145.1,8138.15,8006.95,1601.39,6405.56
