Operation_ID,Stock_ID,Item_Name,Category,Date,Orders_Processed,Employee_Efficiency_Percentage,Machine_Downtime_Hours,Delayed_Orders,Returned_Orders
21837,2837,Main Door Handle,Accessories,2025-01-05,212.799999999999,71.1,15.3,13,6.0
20429,1429,Tower Bolt,Others,2025-01-05,267.4,,7.5,16,12.0
20921,1921,Tower Bolt Premium,Accessories,2025-01-05,98.0,64.7,14.7,4,2.0
23526,4526,Key Stand,Handles,2025-01-05,35.0,60.1,14.2,3,1.0
20856,1856,Antique Handle,Knob,2025-01-05,67.1999999999999,85.4,7.4,5,3.0
21334,2334,Ultra Modern Handle,Handles,2025-01-05,,,24.3,9,9.0
21129,2129,Kadi Deluxe,Others,2025-01-05,170.799999999999,79.3,13.6,14,2.0
22705,3705,Gold Plated Handle,Knob,2025-01-05,215.6,84.6,11.2,22,6.0
24092,5092,Gold Plated Handle,Knob,2025-01-05,140.0,75.7,7.8,9,3.0
20860,1860,Main Door Handle,Handles,2025-01-05,81.1999999999999,59.9,19.3,3,4.0
22359,3359,Profile Handle,Kadi,2025-01-05,135.799999999999,91.8,8.4,12,7.0
24136,5136,Stainless Steel Knob,Accessories,2025-01-06,247.799999999999,64.6,10.6,20,10.0
20785,1785,Designer Knob,Others,2025-01-06,81.1999999999999,80.7,16.9,3,2.0
22262,3262,Main Door Handle,Kadi,2025-01-06,249.2,92.7,11.8,23,8.0
24231,5231,Stainless Steel Knob,Knob,2025-01-06,91.0,76.6,18.1,3,3.0
22445,3445,Gold Plated Handle,Kadi,2025-01-06,242.2,82.9,4.7,11,10.0
24043,5043,Decorative Kadi,Accessories,2025-01-06,226.799999999999,71.4,11.5,17,7.0
21362,2362,Kadi Deluxe,Kadi,2025-01-06,198.799999999999,85.2,5.5,8,3.0
24255,5255,Decorative Kadi,Kadi,2025-01-06,257.599999999999,89.9,4.1,10,12.0
21323,2323,Khutti,Handles,2025-01-06,239.399999999999,57.6,15.3,11,9.0
21367,2367,Tower Bolt,Accessories,2025-01-06,278.599999999999,81.6,12.1,21,8.0
20768,1768,Brass Khutti,Knob,2025-01-06,249.2,84.5,6.5,23,12.0
24545,5545,Gold Plated Handle,Handles,2025-01-06,215.6,69.2,,8,7.0
24700,5700,Key Stand,Others,2025-01-06,273.0,83.8,19.2,12,7.0
24790,5790,Antique Handle,Accessories,2025-01-06,263.2,67.2,13.3,13,5.0
23569,4569,Khutti,Handles,2025-01-06,183.399999999999,64.2,12.7,9,4.0
20229,1229,Tower Bolt,Handles,2025-01-06,210.0,70.8,13.3,16,9.0
23212,4212,Cross Knob,Kadi,2025-01-06,44.8,73.8,12.5,1,2.0
23329,4329,Key Stand,Kadi,2025-01-06,201.6,82.6,,12,5.0
23864,4864,Tower Bolt,Handles,2025-01-06,131.6,59.1,26.9,9,6.0
24961,5961,Profile Handle,Kadi,2025-01-06,123.199999999999,85.4,7.2,5,2.0
20250,1250,Ultra Modern Handle,Others,2025-01-06,184.799999999999,,9.5,10,6.0
20899,1899,Profile Handle,Handles,2025-01-06,47.5999999999999,65.8,9.7,2,1.0
20896,1896,Cross Knob,Handles,2025-01-06,44.8,75.7,9.7,3,0.0
24482,5482,Antique Handle,Others,2025-01-06,249.2,68.3,4.9,15,3.0
24931,5931,Khutti,Kadi,2025-01-06,35.0,93.4,6.0,1,1.0
24334,5334,Profile Handle,Knob,2025-01-06,259.0,68.7,,10,5.0
23233,4233,Khutti,Kadi,2025-01-06,239.399999999999,83.3,3.6,14,5.0
21501,2501,Decorative Kadi,Kadi,2025-01-06,0.0,0.0,24.0,0,0.0
23986,4986,Khutti,Kadi,2025-01-06,264.599999999999,85.3,2.1,14,10.0
21613,2613,Tower Bolt Premium,Others,2025-01-07,112.0,79.1,7.9,9,3.0
21863,2863,Cross Knob,Accessories,2025-01-07,92.3999999999999,78.1,5.7,7,1.0
23230,4230,Traditional Handle,Knob,2025-01-07,99.3999999999999,79.1,11.1,5,4.0
20255,1255,Sofa Leg,Handles,2025-01-07,137.2,69.6,9.7,13,5.0
24512,5512,Designer Knob,Kadi,2025-01-07,175.0,85.3,9.0,9,8.0
24953,5953,Gold Plated Handle,Knob,2025-01-07,0.0,0.0,24.0,0,0.0
24100,5100,Traditional Handle,Knob,2025-01-07,253.399999999999,75.1,7.4,22,7.0
20903,1903,Gold Plated Handle,Handles,2025-01-07,159.6,74.7,10.4,14,8.0
21487,2487,Decorative Kadi,Kadi,2025-01-07,50.4,70.2,8.5,3,1.0
20875,1875,KH-1239,Accessories,2025-01-07,218.399999999999,77.4,11.2,17,12.0
23002,4002,Economy Kadi,Others,2025-01-07,28.0,77.0,13.8,2,1.0
22988,3988,Tower Bolt,Accessories,2025-01-07,49.0,63.2,10.9,2,2.0
21341,2341,Sofa Leg,Accessories,2025-01-07,250.6,64.1,17.3,11,6.0
22932,3932,Designer Knob,Accessories,2025-01-07,0.0,0.0,24.0,0,0.0
22898,3898,Traditional Handle,Kadi,2025-01-07,78.3999999999999,79.0,12.3,7,4.0
21568,2568,Cross Knob,Handles,2025-01-07,100.8,63.5,24.1,4,3.0
22563,3563,KH-1239,Handles,2025-01-07,274.4,75.7,17.9,11,8.0
24743,5743,Gold Plated Handle,Others,2025-01-07,162.399999999999,73.0,,8,3.0
23682,4682,Profile Handle,Handles,2025-01-07,230.999999999999,60.8,17.7,9,9.0
23763,4763,Tower Bolt,Handles,2025-01-07,250.6,63.3,14.1,19,13.0
23826,4826,Designer Knob,Others,2025-01-07,148.399999999999,69.4,5.1,8,2.0
20520,1520,Sofa Leg,Handles,2025-01-07,184.799999999999,71.2,6.1,18,9.0
24460,5460,Tower Bolt,Kadi,2025-01-07,109.199999999999,85.3,,9,2.0
23887,4887,Tower Bolt,Accessories,2025-01-07,79.8,72.3,3.6,4,1.0
20247,1247,Tower Bolt,Knob,2025-01-07,96.6,80.5,4.3,9,4.0
23505,4505,KH-1239,Knob,2025-01-07,85.3999999999999,,14.6,6,2.0
21050,2050,Sofa Leg,Knob,2025-01-07,154.0,73.0,12.9,13,8.0
24391,5391,Designer Knob,Knob,2025-01-07,243.6,79.8,6.6,23,4.0
21855,2855,Designer Knob,Others,2025-01-07,184.799999999999,79.5,9.3,17,7.0
20099,1099,Tower Bolt Premium,Kadi,2025-01-07,141.399999999999,79.5,13.6,8,6.0
21649,2649,Key Stand,Knob,2025-01-07,242.2,72.4,2.9,10,10.0
21879,2879,Main Door Handle,Handles,2025-01-07,275.799999999999,68.8,26.1,22,11.0
21770,2770,Gold Plated Handle,Knob,2025-01-07,232.399999999999,76.2,6.4,11,8.0
23946,4946,Brass Khutti,Kadi,2025-01-07,56.0,88.6,6.5,5,2.0
24868,5868,Ultra Modern Handle,Others,2025-01-07,125.999999999999,70.2,9.1,4,3.0
20060,1060,Ultra Modern Handle,Accessories,2025-01-08,194.6,70.8,6.6,9,9.0
22180,3180,Kadi Deluxe,Others,2025-01-08,35.0,83.3,4.9,2,1.0
22234,3234,Profile Handle,Handles,2025-01-08,106.399999999999,57.7,4.3,9,3.0
21780,2780,Designer Knob,Kadi,2025-01-08,225.399999999999,79.7,9.2,13,11.0
23520,4520,Gold Plated Handle,Others,2025-01-08,134.399999999999,73.7,6.6,6,5.0
22836,3836,Traditional Handle,Handles,2025-01-08,266.0,57.3,10.3,13,13.0
20647,1647,Stainless Steel Knob,Handles,2025-01-08,95.1999999999999,75.9,6.8,8,1.0
21545,2545,Decorative Kadi,Handles,2025-01-08,249.2,64.2,44.4,26,12.0
24087,5087,Khutti,Knob,2025-01-08,149.799999999999,82.0,13.4,13,7.0
23745,4745,Tower Bolt Premium,Knob,2025-01-08,125.999999999999,79.3,17.7,9,6.0
21982,2982,Kadi Deluxe,Others,2025-01-08,49.0,77.7,11.9,4,2.0
23058,4058,Decorative Kadi,Kadi,2025-01-08,68.6,91.5,4.5,7,2.0
22025,3025,Cross Knob,Knob,2025-01-08,159.6,83.3,8.5,13,2.0
23632,4632,KH-1239,Accessories,2025-01-08,62.9999999999999,74.8,,4,2.0
21321,2321,Traditional Handle,Others,2025-01-08,155.399999999999,72.7,19.2,11,8.0
23630,4630,Profile Handle,Accessories,2025-01-08,162.399999999999,67.7,5.3,16,6.0
20285,1285,Khutti,Handles,2025-01-08,257.599999999999,64.6,25.5,25,7.0
22007,3007,Cross Knob,Kadi,2025-01-08,267.4,77.0,2.3,25,5.0
24531,5531,Main Door Handle,Accessories,2025-01-08,257.599999999999,74.1,5.6,17,11.0
23877,4877,Profile Handle,Others,2025-01-08,180.6,69.8,4.5,7,9.0
24205,5205,Main Door Handle,Kadi,2025-01-08,65.8,74.0,23.2,3,1.0
23028,4028,Brass Khutti,Knob,2025-01-08,46.1999999999999,66.7,17.6,3,1.0
21991,2991,Stainless Steel Knob,Accessories,2025-01-08,35.0,67.5,13.4,2,1.0
22116,3116,KH-1239,Knob,2025-01-08,162.399999999999,69.8,,10,3.0
21406,2406,Brass Khutti,Others,2025-01-08,250.6,81.0,3.5,24,5.0
23564,4564,Antique Handle,Others,2025-01-08,29.4,72.6,8.3,2,1.0
22541,3541,Sofa Leg,Others,2025-01-08,242.2,83.8,7.5,10,9.0
24175,5175,Economy Kadi,Knob,2025-01-08,186.2,84.0,8.9,7,5.0
22951,3951,Economy Kadi,Knob,2025-01-08,147.0,85.3,18.7,6,8.0
21822,2822,Designer Knob,Kadi,2025-01-08,57.4,92.5,10.1,4,1.0
22858,3858,Key Stand,Accessories,2025-01-08,128.799999999999,70.0,18.2,5,2.0
24484,5484,Main Door Handle,Handles,2025-01-08,68.6,58.6,6.2,6,2.0
24190,5190,Decorative Kadi,Kadi,2025-01-08,183.399999999999,73.3,12.9,8,8.0
24762,5762,KH-1239,Accessories,2025-01-08,106.399999999999,69.5,14.6,4,5.0
21156,2156,Ultra Modern Handle,Handles,2025-01-08,200.2,65.1,20.1,16,10.0
20366,1366,Key Stand,Knob,2025-01-08,210.0,68.5,18.9,16,11.0
20159,1159,Tower Bolt,Others,2025-01-08,207.2,69.4,5.9,17,6.0
22752,3752,Gold Plated Handle,Knob,2025-01-08,189.0,75.7,6.2,16,7.0
22393,3393,Main Door Handle,Accessories,2025-01-08,268.799999999999,83.4,11.4,26,5.0
21152,2152,Stainless Steel Knob,Others,2025-01-08,107.8,69.4,3.8,9,2.0
20344,1344,Tower Bolt Premium,Knob,2025-01-08,215.6,83.9,15.6,22,3.0
24447,5447,Ultra Modern Handle,Knob,2025-01-08,277.2,75.0,3.7,17,10.0
21338,2338,Economy Kadi,Handles,2025-01-08,109.199999999999,72.2,28.2,5,3.0
21993,2993,KH-1239,Handles,2025-01-09,260.4,66.5,22.8,24,4.0
22666,3666,Khutti,Accessories,2025-01-09,107.8,75.9,16.1,8,4.0
20895,1895,Economy Kadi,Kadi,2025-01-09,169.399999999999,93.2,2.1,12,2.0
22830,3830,Gold Plated Handle,Handles,2025-01-09,30.7999999999999,70.8,26.2,1,1.0
24638,5638,Khutti,Kadi,2025-01-09,271.599999999999,83.8,12.2,14,7.0
23890,4890,Antique Handle,Handles,2025-01-09,113.399999999999,70.6,7.3,9,5.0
23802,4802,Main Door Handle,Handles,2025-01-09,61.5999999999999,58.0,25.4,5,2.0
24268,5268,Designer Knob,Kadi,2025-01-09,266.0,93.0,7.2,21,8.0
22412,3412,Main Door Handle,Handles,2025-01-09,264.599999999999,59.6,4.7,18,13.0
22355,3355,Profile Handle,Others,2025-01-09,247.799999999999,75.1,4.4,21,11.0
20835,1835,Key Stand,Accessories,2025-01-09,137.2,72.1,19.1,9,3.0
20762,1762,Sofa Leg,Knob,2025-01-09,57.4,79.0,18.2,2,2.0
21739,2739,Designer Knob,Accessories,2025-01-09,,71.5,16.1,18,8.0
23106,4106,Brass Khutti,Handles,2025-01-09,212.799999999999,75.5,21.0,15,10.0
22093,3093,Cross Knob,Others,2025-01-09,237.999999999999,,6.9,24,5.0
21789,2789,Cross Knob,Kadi,2025-01-09,85.3999999999999,92.6,3.8,7,2.0
23107,4107,Key Stand,Accessories,2025-01-09,133.0,63.2,7.5,13,6.0
20009,1009,Profile Handle,Others,2025-01-09,215.6,77.2,12.9,9,10.0
24329,5329,Gold Plated Handle,Knob,2025-01-09,154.0,81.2,11.9,9,4.0
24519,5519,Economy Kadi,Knob,2025-01-09,240.799999999999,73.8,3.6,13,11.0
22430,3430,Brass Khutti,Kadi,2025-01-09,226.799999999999,83.8,9.0,21,11.0
24560,5560,Sofa Leg,Handles,2025-01-09,261.8,65.5,4.8,18,8.0
22203,3203,KH-1239,Handles,2025-01-09,74.1999999999999,62.2,20.3,6,3.0
20975,1975,KH-1239,Knob,2025-01-09,60.1999999999999,70.2,6.9,3,1.0
23371,4371,Tower Bolt,Accessories,2025-01-09,222.6,70.4,14.4,8,4.0
22873,3873,Tower Bolt Premium,Accessories,2025-01-09,163.799999999999,84.8,9.1,6,3.0
22651,3651,Tower Bolt Premium,Accessories,2025-01-09,250.6,81.7,14.6,17,6.0
22466,3466,Tower Bolt,Others,2025-01-09,230.999999999999,83.2,3.4,16,12.0
20853,1853,KH-1239,Kadi,2025-01-09,120.399999999999,83.6,12.2,9,3.0
22035,3035,Traditional Handle,Knob,2025-01-09,98.0,70.8,11.8,9,1.0
23476,4476,Economy Kadi,Handles,2025-01-09,105.0,75.8,15.3,4,5.0
20462,1462,Ultra Modern Handle,Handles,2025-01-09,149.799999999999,64.1,7.9,14,5.0
22636,3636,Khutti,Handles,2025-01-09,61.5999999999999,62.5,22.8,4,1.0
21978,2978,Tower Bolt,Accessories,2025-01-09,118.999999999999,82.3,8.4,10,3.0
23793,4793,Stainless Steel Knob,Accessories,2025-01-09,166.6,71.5,7.7,8,2.0
24596,5596,Ultra Modern Handle,Accessories,2025-01-09,224.0,33.0,3.8,15,12.0
22866,3866,Stainless Steel Knob,Accessories,2025-01-09,133.0,67.1,18.5,5,2.0
20046,1046,Profile Handle,Knob,2025-01-09,210.0,85.4,18.5,16,4.0
20459,1459,Tower Bolt,Others,2025-01-09,183.399999999999,76.0,17.1,14,4.0
22021,3021,Key Stand,Handles,2025-01-10,147.0,74.8,28.6,14,5.0
24260,5260,Antique Handle,Kadi,2025-01-10,84.0,89.9,13.5,7,3.0
24752,5752,Stainless Steel Knob,Kadi,2025-01-10,237.999999999999,76.1,8.6,22,7.0
22903,3903,Tower Bolt Premium,Handles,2025-01-10,88.1999999999999,61.4,22.2,6,3.0
20986,1986,Antique Handle,Knob,2025-01-10,212.799999999999,67.2,4.5,16,10.0
20712,1712,Economy Kadi,Accessories,2025-01-10,43.4,69.8,9.7,3,1.0
24000,5000,Brass Khutti,Kadi,2025-01-10,267.4,78.7,12.7,21,10.0
23620,4620,Profile Handle,Others,2025-01-10,77.0,82.7,15.0,4,2.0
20881,1881,Key Stand,Others,2025-01-10,103.6,69.7,4.5,3,2.0
21609,2609,Key Stand,Others,2025-01-10,54.5999999999999,75.9,3.2,5,2.0
21470,2470,Gold Plated Handle,Handles,2025-01-10,267.4,61.4,27.2,17,12.0
22255,3255,Main Door Handle,Accessories,2025-01-10,267.4,81.5,6.7,19,6.0
22362,3362,Main Door Handle,Handles,2025-01-10,138.6,73.8,11.3,9,166.32
21950,2950,Decorative Kadi,Kadi,2025-01-10,271.599999999999,34.1,7.7,19,13.0
21563,2563,Decorative Kadi,Others,2025-01-10,156.799999999999,78.3,5.7,15,2.0
23953,4953,Economy Kadi,Others,2025-01-10,212.799999999999,67.7,16.5,18,11.0
22237,3237,Brass Khutti,Accessories,2025-01-10,33.5999999999999,81.3,5.9,1,1.0
20568,1568,Cross Knob,Knob,2025-01-10,125.999999999999,80.6,12.8,6,3.0
24064,5064,Decorative Kadi,Handles,2025-01-10,109.199999999999,60.6,24.6,7,5.0
21279,2279,Decorative Kadi,Kadi,2025-01-10,230.999999999999,78.7,5.5,13,11.0
24227,5227,Main Door Handle,Knob,2025-01-10,70.0,67.7,13.5,6,2.0
20291,1291,Cross Knob,Accessories,2025-01-10,162.399999999999,63.8,9.8,10,4.0
21868,2868,Stainless Steel Knob,Kadi,2025-01-10,215.6,71.7,,22,9.0
22593,3593,Sofa Leg,Others,2025-01-10,243.6,83.3,6.8,25,4.0
23192,4192,Ultra Modern Handle,Knob,2025-01-10,144.2,63.6,8.3,15,3.0
22428,3428,Kadi Deluxe,Accessories,2025-01-10,68.6,83.4,8.2,6,1.0
24971,5971,Antique Handle,Knob,2025-01-10,77.0,82.0,19.1,7,3.0
20664,1664,Ultra Modern Handle,Kadi,2025-01-10,99.3999999999999,78.1,7.9,5,3.0
23147,4147,Khutti,Knob,2025-01-10,194.6,71.9,12.5,15,3.0
24409,5409,Khutti,Accessories,2025-01-10,172.2,84.8,14.8,14,6.0
21235,2235,Profile Handle,Kadi,2025-01-10,78.3999999999999,80.1,,6,1.0
21057,2057,Stainless Steel Knob,Knob,2025-01-10,127.399999999999,66.5,7.1,7,5.0
22825,3825,Brass Khutti,Kadi,2025-01-10,68.6,89.9,8.0,6,1.0
23388,4388,Kadi Deluxe,Handles,2025-01-10,133.0,62.5,27.2,8,2.0
22405,3405,Ultra Modern Handle,Kadi,2025-01-10,54.5999999999999,92.9,6.8,3,1.0
21733,2733,KH-1239,Handles,2025-01-10,141.399999999999,63.6,24.2,9,6.0
20736,1736,Designer Knob,Handles,2025-01-11,,68.2,21.5,4,2.0
22948,3948,Sofa Leg,Handles,2025-01-11,275.799999999999,60.1,14.4,27,10.0
23685,4685,Tower Bolt,Others,2025-01-11,242.2,83.3,5.0,21,7.0
23051,4051,Cross Knob,Others,2025-01-11,131.6,73.8,17.8,7,3.0
20077,1077,Tower Bolt Premium,Knob,2025-01-11,232.399999999999,80.4,15.7,18,4.0
20161,1161,Key Stand,Handles,2025-01-11,180.6,63.9,8.9,16,5.0
24187,5187,Main Door Handle,Kadi,2025-01-11,70.0,77.5,8.6,6,1.0
20422,1422,Profile Handle,Knob,2025-01-11,205.799999999999,69.5,13.2,15,10.0
24200,5200,Sofa Leg,Handles,2025-01-11,158.2,72.1,19.6,12,5.0
24167,5167,Tower Bolt Premium,Handles,2025-01-11,240.799999999999,74.0,11.6,18,5.0
24749,5749,Tower Bolt,Handles,2025-01-11,50.4,69.4,22.5,4,2.0
21322,2322,Tower Bolt,Accessories,2025-01-11,177.799999999999,72.4,15.7,14,3.0
21015,2015,Traditional Handle,Kadi,2025-01-11,35.0,86.2,9.2,3,1.0
21669,2669,Tower Bolt Premium,Others,2025-01-11,46.1999999999999,80.0,10.5,2,1.0
24915,5915,Designer Knob,Handles,2025-01-11,189.0,73.7,24.2,8,6.0
22484,3484,Kadi Deluxe,Accessories,2025-01-11,39.1999999999999,67.8,10.6,3,0.0
23243,4243,Designer Knob,Knob,2025-01-11,249.2,75.5,8.1,21,5.0
23775,4775,Economy Kadi,Handles,2025-01-11,154.0,72.5,8.4,7,8.0
21579,2579,Tower Bolt Premium,Others,2025-01-11,154.0,69.0,11.2,9,2.0
22454,3454,Designer Knob,Others,2025-01-11,46.1999999999999,63.8,9.2,4,2.0
22210,3210,Designer Knob,Accessories,2025-01-11,77.0,77.7,13.7,2,3.0
24716,5716,Cross Knob,Kadi,2025-01-11,32.1999999999999,92.2,9.1,2,1.0
22280,3280,Traditional Handle,Handles,2025-01-11,256.2,61.3,5.4,16,13.0
23312,4312,Gold Plated Handle,Accessories,2025-01-11,274.4,65.8,3.9,28,4.0
23324,4324,Stainless Steel Knob,Kadi,2025-01-11,61.5999999999999,91.1,4.1,4,1.0
24740,5740,Profile Handle,Accessories,2025-01-11,165.2,81.6,5.3,10,6.0
21251,2251,Main Door Handle,Kadi,2025-01-11,32.1999999999999,69.9,6.4,3,1.0
20446,1446,Brass Khutti,Handles,2025-01-11,256.2,65.9,24.9,9,7.0
20106,1106,Antique Handle,Others,2025-01-11,29.4,82.6,18.4,2,1.0
23355,4355,KH-1239,Knob,2025-01-11,84.0,69.8,17.3,3,2.0
23418,4418,Main Door Handle,Others,2025-01-11,232.399999999999,69.0,11.3,11,6.0
24819,5819,Key Stand,Accessories,2025-01-11,240.799999999999,64.0,15.1,14,7.0
20545,1545,Khutti,Handles,2025-01-11,274.4,65.5,28.0,14,14.0
23519,4519,Ultra Modern Handle,Kadi,2025-01-11,197.399999999999,69.8,13.3,19,4.0
24128,5128,Khutti,Others,2025-01-11,148.399999999999,83.3,11.0,15,4.0
21077,2077,Sofa Leg,Knob,2025-01-11,243.6,81.4,4.8,11,5.0
22612,3612,Ultra Modern Handle,Kadi,2025-01-11,251.999999999999,82.6,9.9,17,12.0
24003,5003,Traditional Handle,Handles,2025-01-11,152.6,57.0,28.9,7,7.0
23114,4114,Decorative Kadi,Knob,2025-01-11,270.2,73.8,18.7,28,11.0
20306,1306,KH-1239,Handles,2025-01-11,229.6,73.5,5.5,12,12.0
23120,4120,Kadi Deluxe,Kadi,2025-01-11,62.9999999999999,84.4,6.1,2,3.0
20144,1144,Sofa Leg,Handles,2025-01-11,208.6,73.4,27.4,9,11.0
24693,5693,Designer Knob,Others,2025-01-11,118.999999999999,65.4,7.0,8,2.0
21742,2742,Brass Khutti,Others,2025-01-11,43.4,83.0,8.3,2,1.0
21210,2210,Tower Bolt Premium,Accessories,2025-01-11,236.6,65.6,4.0,23,11.0
20907,1907,Sofa Leg,Others,2025-01-11,268.799999999999,81.7,16.4,14,8.0
24514,5514,Profile Handle,Handles,2025-01-11,168.0,59.0,18.6,8,7.0
24076,5076,Cross Knob,Handles,2025-01-11,89.6,59.3,24.3,5,2.0
21139,2139,Decorative Kadi,Accessories,2025-01-11,208.6,82.1,15.5,13,8.0
23764,4764,Main Door Handle,Kadi,2025-01-12,0.0,0.0,24.0,0,0.0
24846,5846,Gold Plated Handle,Accessories,2025-01-12,224.0,71.1,6.0,8,10.0
22800,3800,Key Stand,Kadi,2025-01-12,88.1999999999999,74.8,12.2,3,3.0
21144,2144,Sofa Leg,Knob,2025-01-12,40.5999999999999,74.9,18.4,1,1.0
22826,3826,Economy Kadi,Accessories,2025-01-12,162.399999999999,79.9,10.7,6,4.0
20437,1437,Brass Khutti,Others,2025-01-12,86.8,63.0,9.3,3,3.0
24678,5678,Economy Kadi,Handles,2025-01-12,211.399999999999,74.9,20.4,14,8.0
24842,5842,Economy Kadi,Kadi,2025-01-12,242.2,81.8,9.7,17,12.0
21735,2735,Designer Knob,Handles,2025-01-12,204.399999999999,61.4,19.8,11,5.0
24694,5694,Kadi Deluxe,Knob,2025-01-12,277.2,65.2,15.3,24,9.0
22127,3127,Traditional Handle,Accessories,2025-01-12,60.1999999999999,72.9,16.6,4,2.0
21723,2723,Sofa Leg,Kadi,2025-01-12,187.6,89.1,8.0,10,6.0
22167,3167,Decorative Kadi,Handles,2025-01-12,184.799999999999,64.5,12.9,12,3.0
24078,5078,Brass Khutti,Accessories,2025-01-12,166.6,76.9,3.3,6,8.0
21289,2289,Key Stand,Kadi,2025-01-12,266.0,89.6,5.2,18,8.0
20543,1543,Stainless Steel Knob,Kadi,2025-01-12,40.5999999999999,80.6,4.9,2,2.0
21284,2284,Economy Kadi,Accessories,2025-01-12,118.999999999999,76.9,13.1,8,2.0
21029,2029,Decorative Kadi,Others,2025-01-12,247.799999999999,69.9,11.1,15,13.0
21578,2578,Traditional Handle,Kadi,2025-01-12,118.999999999999,83.5,13.0,7,5.0
20572,1572,Key Stand,Others,2025-01-12,28.0,83.0,15.7,2,0.0
21633,2633,Key Stand,Knob,2025-01-12,191.799999999999,80.8,14.2,19,6.0
23373,4373,Traditional Handle,Accessories,2025-01-12,237.999999999999,76.8,19.2,9,9.0
24746,5746,Gold Plated Handle,Others,2025-01-12,149.799999999999,68.4,8.5,14,6.0
24278,5278,Gold Plated Handle,Kadi,2025-01-12,147.0,79.2,10.7,14,6.0
23145,4145,Tower Bolt Premium,Accessories,2025-01-12,246.399999999999,74.4,15.5,14,7.0
22852,3852,Designer Knob,Kadi,2025-01-12,86.8,74.6,12.4,8,1.0
24403,5403,Khutti,Kadi,2025-01-12,194.6,92.4,7.2,19,3.0
21934,2934,Key Stand,Knob,2025-01-12,208.6,68.5,15.4,17,3.0
23729,4729,Sofa Leg,Handles,2025-01-12,35.0,67.2,25.6,3,1.0
21074,2074,Cross Knob,Kadi,2025-01-12,,86.1,6.4,11,13.0
24814,5814,Decorative Kadi,Knob,2025-01-12,219.799999999999,75.2,3.5,12,5.0
24337,5337,Tower Bolt,Handles,2025-01-12,203.0,72.9,8.5,13,8.0
24142,5142,Key Stand,Accessories,2025-01-12,30.7999999999999,68.1,12.5,1,1.0
22663,3663,Brass Khutti,Handles,2025-01-12,35.0,75.2,8.0,2,1.0
21190,2190,Antique Handle,Knob,2025-01-12,106.399999999999,66.8,18.5,3,3.0
21333,2333,KH-1239,Others,2025-01-12,229.6,80.1,9.4,15,7.0
22083,3083,Sofa Leg,Kadi,2025-01-12,68.6,73.5,6.2,7,3.0
20470,1470,Gold Plated Handle,Kadi,2025-01-12,201.6,80.9,5.1,11,5.0
23717,4717,Profile Handle,Others,2025-01-12,270.2,76.1,6.9,19,7.0
21949,2949,KH-1239,Handles,2025-01-12,197.399999999999,75.5,20.7,7,4.0
21117,2117,Profile Handle,Knob,2025-01-12,201.6,78.5,10.9,13,9.0
24751,5751,Tower Bolt,Accessories,2025-01-13,57.4,76.9,7.2,4,1.0
20048,1048,Khutti,Knob,2025-01-13,179.2,63.5,8.1,8,4.0
24845,5845,Designer Knob,Handles,2025-01-13,236.6,71.5,4.6,21,5.0
24413,5413,Key Stand,Others,2025-01-13,251.999999999999,83.0,10.1,26,8.0
24603,5603,Antique Handle,Kadi,2025-01-13,29.4,72.8,9.1,1,1.0
24353,5353,Kadi Deluxe,Others,2025-01-13,249.2,69.2,16.0,23,3.0
24346,5346,Tower Bolt Premium,Others,2025-01-13,186.2,82.1,17.7,17,3.0
24690,5690,Sofa Leg,Accessories,2025-01-13,229.6,72.7,13.3,18,12.0
20656,1656,Gold Plated Handle,Accessories,2025-01-13,82.6,75.0,6.0,8,2.0
23581,4581,Tower Bolt Premium,Kadi,2025-01-13,229.6,89.0,3.1,11,10.0
23891,4891,Khutti,Others,2025-01-13,222.6,78.1,3.8,9,10.0
23325,4325,Khutti,Handles,2025-01-13,49.0,58.7,10.2,1,1.0
22963,3963,Kadi Deluxe,Knob,2025-01-13,47.5999999999999,78.7,10.0,2,0.0
23904,4904,Kadi Deluxe,Kadi,2025-01-13,79.8,89.8,13.0,7,1.0
24114,5114,Antique Handle,Accessories,2025-01-13,163.799999999999,65.9,16.4,7,5.0
21738,2738,Main Door Handle,Kadi,2025-01-13,260.4,75.1,7.9,19,14.0
20695,1695,Khutti,Others,2025-01-13,217.0,71.8,9.6,17,6.0
20621,1621,Ultra Modern Handle,Handles,2025-01-13,147.0,61.1,22.6,5,6.0
23110,4110,Kadi Deluxe,Handles,2025-01-13,151.2,62.1,14.7,6,2.0
23082,4082,Sofa Leg,Knob,2025-01-13,253.399999999999,72.5,15.6,11,10.0
21184,2184,Main Door Handle,Handles,2025-01-13,197.399999999999,59.8,13.1,12,7.0
21860,2860,Kadi Deluxe,Handles,2025-01-13,64.3999999999999,67.7,16.5,2,1.0
22308,3308,Tower Bolt,Knob,2025-01-13,232.399999999999,80.6,7.4,22,6.0
20375,1375,Key Stand,Others,2025-01-13,72.8,63.6,7.9,7,1.0
23621,4621,Cross Knob,Accessories,2025-01-13,193.2,69.1,4.2,13,10.0
23115,4115,Antique Handle,Handles,2025-01-13,62.9999999999999,75.6,12.1,6,2.0
21980,2980,Main Door Handle,Others,2025-01-13,130.2,63.4,10.3,7,3.0
21999,2999,Antique Handle,Accessories,2025-01-13,170.799999999999,74.6,12.2,10,3.0
23180,4180,Khutti,Handles,2025-01-13,268.799999999999,71.5,17.9,16,15.0
